participant.id_in_session,participant.code,participant.label,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.mturk_hit_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.time_started,session.mturk_HITId1,session.mturk_HITId2,session.mturk_HITId3,session.mturk_HITId4,session.mturk_HITGroupId1,session.mturk_HITGroupId2,session.comment,session.config.participation_fee,instructions.1.player.id_in_group,instructions.1.player.mturk_id,instructions.1.player.index_trans,instructions.1.player.payoff,instructions.1.group.id_in_subsession,instructions.1.subsession.round_number,coordinate.1.player.id_in_group,coordinate.1.player.name_played,coordinate.1.player.display_name,coordinate.1.player.alter,coordinate.1.player.message,coordinate.1.player.stigmergy,coordinate.1.player.success,coordinate.1.player.eject_count,coordinate.1.player.exposed_string,coordinate.1.player.flagged,coordinate.1.player.payoff,coordinate.1.group.id_in_subsession,coordinate.1.subsession.round_number,coordinate.2.player.id_in_group,coordinate.2.player.name_played,coordinate.2.player.display_name,coordinate.2.player.alter,coordinate.2.player.message,coordinate.2.player.stigmergy,coordinate.2.player.success,coordinate.2.player.eject_count,coordinate.2.player.exposed_string,coordinate.2.player.flagged,coordinate.2.player.payoff,coordinate.2.group.id_in_subsession,coordinate.2.subsession.round_number,coordinate.3.player.id_in_group,coordinate.3.player.name_played,coordinate.3.player.display_name,coordinate.3.player.alter,coordinate.3.player.message,coordinate.3.player.stigmergy,coordinate.3.player.success,coordinate.3.player.eject_count,coordinate.3.player.exposed_string,coordinate.3.player.flagged,coordinate.3.player.payoff,coordinate.3.group.id_in_subsession,coordinate.3.subsession.round_number,coordinate.4.player.id_in_group,coordinate.4.player.name_played,coordinate.4.player.display_name,coordinate.4.player.alter,coordinate.4.player.message,coordinate.4.player.stigmergy,coordinate.4.player.success,coordinate.4.player.eject_count,coordinate.4.player.exposed_string,coordinate.4.player.flagged,coordinate.4.player.payoff,coordinate.4.group.id_in_subsession,coordinate.4.subsession.round_number,coordinate.5.player.id_in_group,coordinate.5.player.name_played,coordinate.5.player.display_name,coordinate.5.player.alter,coordinate.5.player.message,coordinate.5.player.stigmergy,coordinate.5.player.success,coordinate.5.player.eject_count,coordinate.5.player.exposed_string,coordinate.5.player.flagged,coordinate.5.player.payoff,coordinate.5.group.id_in_subsession,coordinate.5.subsession.round_number,coordinate.6.player.id_in_group,coordinate.6.player.name_played,coordinate.6.player.display_name,coordinate.6.player.alter,coordinate.6.player.message,coordinate.6.player.stigmergy,coordinate.6.player.success,coordinate.6.player.eject_count,coordinate.6.player.exposed_string,coordinate.6.player.flagged,coordinate.6.player.payoff,coordinate.6.group.id_in_subsession,coordinate.6.subsession.round_number,coordinate.7.player.id_in_group,coordinate.7.player.name_played,coordinate.7.player.display_name,coordinate.7.player.alter,coordinate.7.player.message,coordinate.7.player.stigmergy,coordinate.7.player.success,coordinate.7.player.eject_count,coordinate.7.player.exposed_string,coordinate.7.player.flagged,coordinate.7.player.payoff,coordinate.7.group.id_in_subsession,coordinate.7.subsession.round_number,coordinate.8.player.id_in_group,coordinate.8.player.name_played,coordinate.8.player.display_name,coordinate.8.player.alter,coordinate.8.player.message,coordinate.8.player.stigmergy,coordinate.8.player.success,coordinate.8.player.eject_count,coordinate.8.player.exposed_string,coordinate.8.player.flagged,coordinate.8.player.payoff,coordinate.8.group.id_in_subsession,coordinate.8.subsession.round_number,coordinate.9.player.id_in_group,coordinate.9.player.name_played,coordinate.9.player.display_name,coordinate.9.player.alter,coordinate.9.player.message,coordinate.9.player.stigmergy,coordinate.9.player.success,coordinate.9.player.eject_count,coordinate.9.player.exposed_string,coordinate.9.player.flagged,coordinate.9.player.payoff,coordinate.9.group.id_in_subsession,coordinate.9.subsession.round_number,coordinate.10.player.id_in_group,coordinate.10.player.name_played,coordinate.10.player.display_name,coordinate.10.player.alter,coordinate.10.player.message,coordinate.10.player.stigmergy,coordinate.10.player.success,coordinate.10.player.eject_count,coordinate.10.player.exposed_string,coordinate.10.player.flagged,coordinate.10.player.payoff,coordinate.10.group.id_in_subsession,coordinate.10.subsession.round_number,coordinate.11.player.id_in_group,coordinate.11.player.name_played,coordinate.11.player.display_name,coordinate.11.player.alter,coordinate.11.player.message,coordinate.11.player.stigmergy,coordinate.11.player.success,coordinate.11.player.eject_count,coordinate.11.player.exposed_string,coordinate.11.player.flagged,coordinate.11.player.payoff,coordinate.11.group.id_in_subsession,coordinate.11.subsession.round_number,coordinate.12.player.id_in_group,coordinate.12.player.name_played,coordinate.12.player.display_name,coordinate.12.player.alter,coordinate.12.player.message,coordinate.12.player.stigmergy,coordinate.12.player.success,coordinate.12.player.eject_count,coordinate.12.player.exposed_string,coordinate.12.player.flagged,coordinate.12.player.payoff,coordinate.12.group.id_in_subsession,coordinate.12.subsession.round_number,coordinate.13.player.id_in_group,coordinate.13.player.name_played,coordinate.13.player.display_name,coordinate.13.player.alter,coordinate.13.player.message,coordinate.13.player.stigmergy,coordinate.13.player.success,coordinate.13.player.eject_count,coordinate.13.player.exposed_string,coordinate.13.player.flagged,coordinate.13.player.payoff,coordinate.13.group.id_in_subsession,coordinate.13.subsession.round_number,coordinate.14.player.id_in_group,coordinate.14.player.name_played,coordinate.14.player.display_name,coordinate.14.player.alter,coordinate.14.player.message,coordinate.14.player.stigmergy,coordinate.14.player.success,coordinate.14.player.eject_count,coordinate.14.player.exposed_string,coordinate.14.player.flagged,coordinate.14.player.payoff,coordinate.14.group.id_in_subsession,coordinate.14.subsession.round_number,coordinate.15.player.id_in_group,coordinate.15.player.name_played,coordinate.15.player.display_name,coordinate.15.player.alter,coordinate.15.player.message,coordinate.15.player.stigmergy,coordinate.15.player.success,coordinate.15.player.eject_count,coordinate.15.player.exposed_string,coordinate.15.player.flagged,coordinate.15.player.payoff,coordinate.15.group.id_in_subsession,coordinate.15.subsession.round_number,coordinate.16.player.id_in_group,coordinate.16.player.name_played,coordinate.16.player.display_name,coordinate.16.player.alter,coordinate.16.player.message,coordinate.16.player.stigmergy,coordinate.16.player.success,coordinate.16.player.eject_count,coordinate.16.player.exposed_string,coordinate.16.player.flagged,coordinate.16.player.payoff,coordinate.16.group.id_in_subsession,coordinate.16.subsession.round_number,coordinate.17.player.id_in_group,coordinate.17.player.name_played,coordinate.17.player.display_name,coordinate.17.player.alter,coordinate.17.player.message,coordinate.17.player.stigmergy,coordinate.17.player.success,coordinate.17.player.eject_count,coordinate.17.player.exposed_string,coordinate.17.player.flagged,coordinate.17.player.payoff,coordinate.17.group.id_in_subsession,coordinate.17.subsession.round_number,coordinate.18.player.id_in_group,coordinate.18.player.name_played,coordinate.18.player.display_name,coordinate.18.player.alter,coordinate.18.player.message,coordinate.18.player.stigmergy,coordinate.18.player.success,coordinate.18.player.eject_count,coordinate.18.player.exposed_string,coordinate.18.player.flagged,coordinate.18.player.payoff,coordinate.18.group.id_in_subsession,coordinate.18.subsession.round_number,coordinate.19.player.id_in_group,coordinate.19.player.name_played,coordinate.19.player.display_name,coordinate.19.player.alter,coordinate.19.player.message,coordinate.19.player.stigmergy,coordinate.19.player.success,coordinate.19.player.eject_count,coordinate.19.player.exposed_string,coordinate.19.player.flagged,coordinate.19.player.payoff,coordinate.19.group.id_in_subsession,coordinate.19.subsession.round_number,coordinate.20.player.id_in_group,coordinate.20.player.name_played,coordinate.20.player.display_name,coordinate.20.player.alter,coordinate.20.player.message,coordinate.20.player.stigmergy,coordinate.20.player.success,coordinate.20.player.eject_count,coordinate.20.player.exposed_string,coordinate.20.player.flagged,coordinate.20.player.payoff,coordinate.20.group.id_in_subsession,coordinate.20.subsession.round_number,coordinate.21.player.id_in_group,coordinate.21.player.name_played,coordinate.21.player.display_name,coordinate.21.player.alter,coordinate.21.player.message,coordinate.21.player.stigmergy,coordinate.21.player.success,coordinate.21.player.eject_count,coordinate.21.player.exposed_string,coordinate.21.player.flagged,coordinate.21.player.payoff,coordinate.21.group.id_in_subsession,coordinate.21.subsession.round_number,coordinate.22.player.id_in_group,coordinate.22.player.name_played,coordinate.22.player.display_name,coordinate.22.player.alter,coordinate.22.player.message,coordinate.22.player.stigmergy,coordinate.22.player.success,coordinate.22.player.eject_count,coordinate.22.player.exposed_string,coordinate.22.player.flagged,coordinate.22.player.payoff,coordinate.22.group.id_in_subsession,coordinate.22.subsession.round_number,coordinate.23.player.id_in_group,coordinate.23.player.name_played,coordinate.23.player.display_name,coordinate.23.player.alter,coordinate.23.player.message,coordinate.23.player.stigmergy,coordinate.23.player.success,coordinate.23.player.eject_count,coordinate.23.player.exposed_string,coordinate.23.player.flagged,coordinate.23.player.payoff,coordinate.23.group.id_in_subsession,coordinate.23.subsession.round_number,coordinate.24.player.id_in_group,coordinate.24.player.name_played,coordinate.24.player.display_name,coordinate.24.player.alter,coordinate.24.player.message,coordinate.24.player.stigmergy,coordinate.24.player.success,coordinate.24.player.eject_count,coordinate.24.player.exposed_string,coordinate.24.player.flagged,coordinate.24.player.payoff,coordinate.24.group.id_in_subsession,coordinate.24.subsession.round_number,coordinate.25.player.id_in_group,coordinate.25.player.name_played,coordinate.25.player.display_name,coordinate.25.player.alter,coordinate.25.player.message,coordinate.25.player.stigmergy,coordinate.25.player.success,coordinate.25.player.eject_count,coordinate.25.player.exposed_string,coordinate.25.player.flagged,coordinate.25.player.payoff,coordinate.25.group.id_in_subsession,coordinate.25.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.eject,payment_info.1.player.feedback_text,payment_info.1.player.save_ID,payment_info.1.player.total_payment,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
1,coifalan,,104.176.6.160,2017-03-27 16:59:57.882879+00:00,1,AR1IWBDA7MC86,3BGYGHDBBXLC3U9TAMQBT4YA5ZL22I,391FPZIE4CNNFCNKMOYMX74NYKVHUB,0.58,2.58,1re06q0k,,,3DTJ4WT8BDGSH1QS2APOTWMP8MIEZH,3UOMW19E6D7FDPMPZVCDE4FRMBX5C8,37PGLWGSJT798BTSYSC5RWW4W6CKIA,391FPZIE4CNNFCNKMOYMX74NYKVHUB,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,1,AR1IWBDA7MC86,20,0.48,1,1,1,maria,maria,Lily,,(none),0,0,"(none), lily, maria",0,0,2,1,1,maria,maria,Lily,,Lynn,0,0,"(none), lynn, lily, maria",0,0,9,2,2,maria,maria,laura,,Jackie,0,0,"lily, jackie, laura, (none), lynn, maria",0,0,1,3,1,maria,maria,maria,,Mary,1,0,"lily, laura, mary, jackie, maria, (none), lynn",0,0.1,11,4,1,maria,maria,maria,,Sally,1,0,"jackie, mary, laura, (none), lily, sally, lynn, maria",0,0.1,12,5,2,maria,maria,maria,,June,1,0,"mary, sally, jackie, maria, lynn, lily, (none), june, laura",0,0.1,10,6,2,maria,maria,maria,,Lily,1,0,"jackie, mary, laura, (none), lily, sally, lynn, june, maria",0,0.1,5,7,1,maria,maria,Jane,,Mary,0,0,"mary, lily, laura, maria, (none), jane, june, jackie, lynn, sally",0,-0.05,8,8,1,maria,maria,maria,,Maria,1,0,"jane, mary, sally, jackie, maria, lynn, lily, (none), june, laura",0,0.1,9,9,1,maria,maria,Anne,,Jane,0,0,"lily, laura, mary, jackie, maria, anne, june, (none), jane, sally, lynn",0,-0.05,2,10,2,maria,maria,Lily,,Lily,0,0,"laura, jane, lynn, june, sally, anne, mary, (none), maria, lily, jackie",0,-0.05,6,11,2,maria,maria,maria,,Maria,1,0,"(none), lily, maria, anne, jane, mary, lynn, laura, sally, june, jackie",0,0.1,10,12,2,maria,maria,Lily,,Christina,0,0,"maria, lynn, june, jane, laura, mary, (none), anne, sally, lily, jackie, christina",0,-0.05,4,13,2,maria,maria,Lily,,Sally,0,0,"jackie, jane, anne, christina, (none), mary, june, laura, maria, lily, sally, lynn",0,-0.05,1,14,1,maria,maria,Lily,,Alice,0,0,"lily, laura, mary, jackie, maria, anne, june, (none), jane, sally, lynn, christina, alice",0,-0.05,12,15,2,maria,maria,maria,,Christina,1,0,"jackie, christina, mary, laura, alice, (none), jane, anne, lily, sally, lynn, june, maria",0,0.1,5,16,1,maria,maria,Lily,,Lily,0,0,"jackie, christina, mary, laura, alice, (none), jane, anne, lily, sally, lynn, june, maria",0,-0.05,11,17,1,maria,maria,Christina,,Kara,0,0,"mary, lily, anne, alice, christina, laura, maria, (none), jane, june, jackie, kara, lynn, sally",0,-0.05,1,18,2,maria,maria,Lily,,Lily,0,0,"laura, jane, lynn, june, kara, sally, maria, alice, mary, christina, (none), anne, lily, jackie",0,-0.05,7,19,2,lily,lily,maria,,Sally,0,0,"jane, mary, jackie, kara, june, christina, alice, lily, (none), anne, sally, maria, laura, lynn",0,-0.05,6,20,2,lily,lily,maria,,Jane,0,0,"maria, kara, lynn, jackie, june, jane, laura, mary, (none), anne, sally, lily, alice, christina",0,-0.05,10,21,1,lily,lily,Jane,,Maria,0,0,"laura, jane, lynn, june, kara, sally, maria, alice, mary, christina, (none), anne, lily, jackie",0,-0.05,2,22,1,maria,maria,maria,,Jackie,1,0,"christina, jackie, mary, laura, alice, kara, (none), jane, anne, lily, sally, lynn, june, maria",0,0.1,2,23,2,maria,maria,Lily,,Mary,0,0,"mary, lily, anne, alice, christina, laura, maria, (none), jane, june, jackie, kara, lynn, sally",0,-0.05,2,24,1,maria,maria,Lily,,Jane,0,0,"lily, laura, mary, jackie, maria, anne, june, (none), jane, kara, sally, lynn, christina, alice",0,-0.05,6,25,1,0,Lily and maria... battling it out since round one. ,0,2.58,0,1,1
2,dhrxpp72,,68.51.41.74,2017-03-27 17:00:00.619399+00:00,1,A11P1OS26E6AMO,3LOTDFNYA70IG4JCC1UP1U8OIAKWFD,3UOMW19E6D7FDPMPZVCDE4FRMBX5C8,1.25,3.25,1re06q0k,,,3DTJ4WT8BDGSH1QS2APOTWMP8MIEZH,3UOMW19E6D7FDPMPZVCDE4FRMBX5C8,37PGLWGSJT798BTSYSC5RWW4W6CKIA,391FPZIE4CNNFCNKMOYMX74NYKVHUB,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,2,A11P1OS26E6AMO,10,0.45,1,1,1,(none),(none),(none),,Julie,0,1,"(none), julie",1,0,4,1,2,jessica,jessica,Jackie,,Christina,0,0,"(none), jackie, julie, christina",1,0,12,2,2,jackie,jackie,Jackie,,Maria,1,0,"jackie, julie, maria, (none), christina",0,0.1,5,3,2,maria,maria,Jackie,,Alice,0,0,"julie, jackie, maria, (none), christina, alice",0,-0.05,6,4,1,jackie,jackie,Jackie,,Carol,1,0,"jackie, christina, julie, alice, (none), carol, maria",0,0.1,1,5,1,jackie,jackie,(none),,Jackie,0,0,"jackie, maria, carol, christina, (none), alice, julie",0,-0.05,3,6,2,jackie,jackie,Jackie,,Julie,1,0,"jackie, christina, julie, alice, (none), carol, maria",0,0.1,4,7,1,jackie,jackie,Julie,,Jane,0,0,"alice, christina, maria, (none), carol, julie, jane, jackie",0,-0.05,12,8,1,jackie,jackie,Jackie,,Jackie,1,0,"jane, jackie, maria, carol, christina, julie, (none), alice",0,0.1,10,9,2,jackie,jackie,Jackie,,Maria,1,0,"julie, jackie, maria, (none), jane, carol, christina, alice",0,0.1,8,10,1,jackie,jackie,Sally,,Mary,0,0,"jane, julie, sally, carol, alice, mary, christina, (none), maria, jackie",0,-0.05,1,11,2,jackie,jackie,Jackie,,Jane,1,0,"(none), julie, maria, jane, mary, christina, carol, sally, alice, jackie",0,0.1,3,12,2,jackie,jackie,Karen,,Jane,0,0,"maria, karen, julie, jackie, jane, carol, mary, (none), sally, alice, christina",0,-0.05,9,13,2,jackie,jackie,Jackie,,Mary,1,0,"karen, jane, jackie, christina, (none), mary, maria, carol, julie, alice, sally",0,0.1,2,14,1,jackie,jackie,Sally,,Sally,0,0,"julie, mary, karen, jackie, maria, (none), jane, sally, carol, christina, alice",0,-0.05,6,15,2,jackie,jackie,Jackie,,Mary,1,0,"jackie, christina, mary, sally, julie, alice, jane, (none), maria, karen, carol",0,0.1,2,16,2,jackie,jackie,Tina,,Mary,0,0,"jackie, christina, mary, sally, tina, julie, alice, jane, (none), maria, karen, carol",0,-0.05,8,17,2,jackie,jackie,Jackie,,Mary,1,0,"mary, alice, christina, maria, (none), carol, julie, jane, tina, jackie, sally, karen",0,0.1,4,18,2,jackie,jackie,Gretchen,,Mary,0,0,"karen, jane, julie, sally, gretchen, carol, mary, alice, tina, christina, (none), maria, jackie",0,-0.05,11,19,2,jackie,jackie,Jackie,,Mary,1,0,"jane, mary, jackie, christina, julie, alice, tina, (none), carol, sally, karen, maria, gretchen",0,0.1,1,20,1,jackie,jackie,Sally,,July,0,0,"tina, maria, gretchen, karen, julie, jackie, july, jane, carol, mary, (none), sally, alice, christina",0,-0.05,8,21,2,jackie,jackie,Jackie,,Jane,1,0,"karen, jane, julie, july, gretchen, sally, carol, mary, alice, tina, christina, (none), maria, jackie",0,0.1,7,22,2,jackie,jackie,Jackie,,Jane,1,0,"jackie, carol, christina, mary, sally, tina, julie, gretchen, alice, jane, (none), karen, july, maria",0,0.1,6,23,1,jackie,jackie,Sally,,Debbie,0,0,"mary, gretchen, alice, debbie, christina, maria, july, sally, (none), carol, julie, jane, tina, jackie, karen",0,-0.05,8,24,2,jackie,jackie,Jackie,,Maria,1,0,"julie, gretchen, mary, july, jackie, karen, maria, carol, sally, (none), jane, debbie, christina, alice, tina",0,0.1,5,25,2,0,,0,3.25,0,1,1
3,eouurg44,,75.174.67.228,2017-03-27 17:00:00.788708+00:00,1,A36TE52PSYAAD6,3NAPMVF0ZWGJPV6ZGY76PVFIGF727Y,3DTJ4WT8BDGSH1QS2APOTWMP8MIEZH,1.86,3.86,1re06q0k,,,3DTJ4WT8BDGSH1QS2APOTWMP8MIEZH,3UOMW19E6D7FDPMPZVCDE4FRMBX5C8,37PGLWGSJT798BTSYSC5RWW4W6CKIA,391FPZIE4CNNFCNKMOYMX74NYKVHUB,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,3,A36TE52PSYAAD6,33,0.46,1,1,2,(none),(none),(none),,(none),0,1,(none),1,0,17,1,2,Alice,Alice,(none),,(none),0,0,"(none), alice",0,0,17,2,2,Alice,Alice,Alice,,Jackie,1,0,"alice, jackie, (none)",0,0.1,17,3,2,Alice,Alice,Alice,,Anna,1,0,"jackie, anna, (none), alice",0,0.1,17,4,2,Alice,Alice,Alice,,Mary,1,0,"jackie, alice, anna, mary, (none)",0,0.1,17,5,2,Alice,Alice,Alice,,Sally,1,0,"mary, sally, jackie, anna, alice, (none)",0,0.1,17,6,2,Alice,Alice,Alice,,Mary,1,0,"jackie, mary, anna, alice, (none), sally",0,0.1,17,7,2,Alice,Alice,Alice,,Jane,1,0,"mary, anna, alice, (none), jane, jackie, sally",0,0.1,17,8,2,Alice,Alice,Alice,,Jane,1,0,"jane, mary, sally, jackie, anna, (none), alice",0,0.1,17,9,2,Alice,Alice,Alice,,(none),1,0,"anna, mary, jackie, (none), jane, sally, alice",0,0.1,17,10,2,Alice,Alice,Alice,,Lily,1,0,"anna, jane, sally, mary, alice, (none), lily, jackie",0,0.1,17,11,2,Alice,Alice,Maria,,Mary,0,0,"(none), lily, maria, jane, mary, sally, alice, anna, jackie",0,-0.05,17,12,2,Alice,Alice,Alice,,Lily,1,0,"maria, jackie, jane, anna, mary, (none), sally, lily, alice",0,0.1,17,13,2,Alice,Alice,Alice,,Kate,1,0,"jackie, jane, kate, anna, (none), mary, maria, lily, alice, sally",0,0.1,17,14,2,Alice,Alice,Alice,,Christina,1,0,"anna, lily, mary, jackie, maria, (none), jane, sally, kate, christina, alice",0,0.1,17,15,2,Alice,Alice,Alice,,Jane,1,0,"jackie, christina, mary, kate, anna, alice, (none), jane, lily, sally, maria",0,0.1,17,16,2,Alice,Alice,Mary,,Lily,0,0,"jackie, christina, mary, kate, anna, alice, (none), jane, lily, sally, maria",0,-0.05,17,17,2,Alice,Alice,Alice,,Mary,1,0,"mary, lily, anna, alice, christina, maria, kate, (none), jane, jackie, sally",0,0.1,17,18,2,Alice,Alice,Maria,,Jane,0,0,"anna, jane, sally, kate, mary, alice, christina, (none), maria, lily, jackie",0,-0.05,17,19,2,Alice,Alice,Alice,,Sally,1,0,"jane, jackie, mary, christina, lily, alice, (none), sally, kate, maria, anna",0,0.1,17,20,2,Alice,Alice,Christina,,Jane,0,0,"maria, alice, jane, anna, mary, (none), sally, lily, jackie, kate, christina",0,-0.05,17,21,2,Alice,Alice,Christina,,Sally,0,0,"anna, jane, sally, kate, mary, alice, christina, (none), maria, lily, jackie",0,-0.05,17,22,2,Alice,Alice,Jackie,,Mary,0,0,"jackie, christina, mary, kate, anna, alice, (none), jane, lily, sally, maria",0,-0.05,17,23,2,Alice,Alice,Alice,,Jane,1,0,"mary, lily, anna, alice, christina, maria, kate, (none), jane, jackie, sally",0,0.1,17,24,2,Alice,Alice,Alice,,Mary,1,0,"anna, lily, mary, jackie, maria, (none), jane, sally, kate, christina, alice",0,0.1,17,25,3,0,,0,3.86,0,1,1
4,8obm1bzg,,67.165.53.75,2017-03-27 17:00:01.550586+00:00,1,A3G5IPGLH1IIZN,382M9COHEHGDIMUBMQVI1O2RLTVEUF,3UOMW19E6D7FDPMPZVCDE4FRMBX5C8,0.47,2.47,1re06q0k,,,3DTJ4WT8BDGSH1QS2APOTWMP8MIEZH,3UOMW19E6D7FDPMPZVCDE4FRMBX5C8,37PGLWGSJT798BTSYSC5RWW4W6CKIA,391FPZIE4CNNFCNKMOYMX74NYKVHUB,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,4,A3G5IPGLH1IIZN,9,0.47,1,1,2,Linda,Linda,Jackie,,Jane,0,0,"jackie, linda, jane",0,0,5,1,2,Linda,Linda,jane,,Lynn,0,0,"lynn, jane, jackie, linda",0,0,11,2,2,jane,jane,jane,,Lynn,1,0,"jane, jackie, linda, lynn",0,0.1,4,3,1,Jane,Jane,jane,,Sally,1,0,"jackie, linda, lynn, sally, jane",0,0.1,5,4,1,Jane,Jane,jane,,Jackie,1,0,"jackie, sally, lynn, jane, linda",0,0.1,5,5,1,Jane,Jane,Jackie,,Maria,0,0,"jane, sally, jackie, maria, lynn, linda",0,-0.05,2,6,1,Jane,Jane,jane,,Maria,1,0,"jackie, jane, maria, sally, lynn, linda",0,0.1,3,7,2,Jane,Jane,Jackie,,Christina,0,0,"christina, linda, maria, jane, jackie, lynn, sally",0,-0.05,11,8,1,Jane,Jane,jane,,Jackie,1,0,"jane, sally, jackie, maria, lynn, christina, linda",0,0.1,11,9,1,Jane,Jane,Mary,,(none),0,0,"mary, jackie, maria, sally, jane, (none), lynn, christina, linda",0,-0.05,9,10,2,Jane,Jane,Jackie,,Sally,0,0,"lynn, jane, sally, mary, christina, (none), maria, linda, jackie",0,-0.05,2,11,1,Jane,Jane,jane,,Jane,1,0,"(none), linda, maria, jane, mary, lynn, christina, sally, jackie",0,0.1,4,12,2,Jane,Jane,Jackie,,Christina,0,0,"maria, lynn, jane, linda, mary, (none), sally, jackie, christina",0,-0.05,10,13,1,Jane,Jane,Mary,,Lily,0,0,"jackie, jane, lynn, christina, linda, (none), mary, maria, lily, sally",0,-0.05,7,14,1,Jane,Jane,Jackie,,Maria,0,0,"lily, mary, jackie, maria, (none), jane, sally, lynn, christina, linda",0,-0.05,5,15,2,Jane,Jane,Mary,,Jane,0,0,"jackie, christina, mary, (none), jane, maria, lily, sally, lynn, linda",0,-0.05,1,16,2,Jane,Jane,Jackie,,Mary,0,0,"jackie, christina, mary, (none), jane, maria, lily, sally, lynn, linda",0,-0.05,9,17,1,Jackie,Jackie,jane,,Maria,0,0,"mary, lily, christina, linda, maria, (none), jane, jackie, lynn, sally",0,-0.05,3,18,2,Jane,Jane,Jackie,,Sally,0,0,"lynn, jane, sally, mary, christina, (none), maria, linda, lily, jackie",0,-0.05,12,19,1,Jane,Jane,Mary,,Lily,0,0,"jane, jackie, mary, christina, linda, lily, (none), sally, maria, lynn",0,-0.05,4,20,1,Jane,Jane,Jackie,,Tina,0,0,"maria, tina, lynn, jackie, jane, mary, (none), sally, lily, linda, christina",0,0,3,21,2,Jackie,Jackie,jane,,Mary,0,0,"lynn, jane, sally, mary, tina, christina, (none), maria, linda, lily, jackie",0,0,5,22,2,Jackie,Jackie,jane,,Sally,0,0,"jackie, christina, linda, mary, tina, jane, (none), lily, sally, lynn, maria",0,0,5,23,2,Jane,Jane,Jackie,,Maria,0,0,"mary, lily, christina, maria, linda, (none), jane, tina, jackie, lynn, sally",0,0,9,24,2,Jane,Jane,Mary,,Mary,0,0,"lily, mary, jackie, maria, (none), jane, sally, lynn, christina, linda, tina",0,0,4,25,4,0,Everyone was doing the 'stick to your chosen name' strategy,0,2.47,0,1,1
