participant.id_in_session,participant.code,participant.label,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.mturk_hit_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.time_started,session.mturk_HITId1,session.mturk_HITId2,session.mturk_HITId3,session.mturk_HITId4,session.mturk_HITGroupId1,session.mturk_HITGroupId2,session.comment,session.config.participation_fee,instructions.1.player.id_in_group,instructions.1.player.mturk_id,instructions.1.player.index_trans,instructions.1.player.payoff,instructions.1.group.id_in_subsession,instructions.1.subsession.round_number,coordinate.1.player.id_in_group,coordinate.1.player.name_played,coordinate.1.player.display_name,coordinate.1.player.alter,coordinate.1.player.message,coordinate.1.player.stigmergy,coordinate.1.player.success,coordinate.1.player.eject_count,coordinate.1.player.exposed_string,coordinate.1.player.flagged,coordinate.1.player.payoff,coordinate.1.group.id_in_subsession,coordinate.1.subsession.round_number,coordinate.2.player.id_in_group,coordinate.2.player.name_played,coordinate.2.player.display_name,coordinate.2.player.alter,coordinate.2.player.message,coordinate.2.player.stigmergy,coordinate.2.player.success,coordinate.2.player.eject_count,coordinate.2.player.exposed_string,coordinate.2.player.flagged,coordinate.2.player.payoff,coordinate.2.group.id_in_subsession,coordinate.2.subsession.round_number,coordinate.3.player.id_in_group,coordinate.3.player.name_played,coordinate.3.player.display_name,coordinate.3.player.alter,coordinate.3.player.message,coordinate.3.player.stigmergy,coordinate.3.player.success,coordinate.3.player.eject_count,coordinate.3.player.exposed_string,coordinate.3.player.flagged,coordinate.3.player.payoff,coordinate.3.group.id_in_subsession,coordinate.3.subsession.round_number,coordinate.4.player.id_in_group,coordinate.4.player.name_played,coordinate.4.player.display_name,coordinate.4.player.alter,coordinate.4.player.message,coordinate.4.player.stigmergy,coordinate.4.player.success,coordinate.4.player.eject_count,coordinate.4.player.exposed_string,coordinate.4.player.flagged,coordinate.4.player.payoff,coordinate.4.group.id_in_subsession,coordinate.4.subsession.round_number,coordinate.5.player.id_in_group,coordinate.5.player.name_played,coordinate.5.player.display_name,coordinate.5.player.alter,coordinate.5.player.message,coordinate.5.player.stigmergy,coordinate.5.player.success,coordinate.5.player.eject_count,coordinate.5.player.exposed_string,coordinate.5.player.flagged,coordinate.5.player.payoff,coordinate.5.group.id_in_subsession,coordinate.5.subsession.round_number,coordinate.6.player.id_in_group,coordinate.6.player.name_played,coordinate.6.player.display_name,coordinate.6.player.alter,coordinate.6.player.message,coordinate.6.player.stigmergy,coordinate.6.player.success,coordinate.6.player.eject_count,coordinate.6.player.exposed_string,coordinate.6.player.flagged,coordinate.6.player.payoff,coordinate.6.group.id_in_subsession,coordinate.6.subsession.round_number,coordinate.7.player.id_in_group,coordinate.7.player.name_played,coordinate.7.player.display_name,coordinate.7.player.alter,coordinate.7.player.message,coordinate.7.player.stigmergy,coordinate.7.player.success,coordinate.7.player.eject_count,coordinate.7.player.exposed_string,coordinate.7.player.flagged,coordinate.7.player.payoff,coordinate.7.group.id_in_subsession,coordinate.7.subsession.round_number,coordinate.8.player.id_in_group,coordinate.8.player.name_played,coordinate.8.player.display_name,coordinate.8.player.alter,coordinate.8.player.message,coordinate.8.player.stigmergy,coordinate.8.player.success,coordinate.8.player.eject_count,coordinate.8.player.exposed_string,coordinate.8.player.flagged,coordinate.8.player.payoff,coordinate.8.group.id_in_subsession,coordinate.8.subsession.round_number,coordinate.9.player.id_in_group,coordinate.9.player.name_played,coordinate.9.player.display_name,coordinate.9.player.alter,coordinate.9.player.message,coordinate.9.player.stigmergy,coordinate.9.player.success,coordinate.9.player.eject_count,coordinate.9.player.exposed_string,coordinate.9.player.flagged,coordinate.9.player.payoff,coordinate.9.group.id_in_subsession,coordinate.9.subsession.round_number,coordinate.10.player.id_in_group,coordinate.10.player.name_played,coordinate.10.player.display_name,coordinate.10.player.alter,coordinate.10.player.message,coordinate.10.player.stigmergy,coordinate.10.player.success,coordinate.10.player.eject_count,coordinate.10.player.exposed_string,coordinate.10.player.flagged,coordinate.10.player.payoff,coordinate.10.group.id_in_subsession,coordinate.10.subsession.round_number,coordinate.11.player.id_in_group,coordinate.11.player.name_played,coordinate.11.player.display_name,coordinate.11.player.alter,coordinate.11.player.message,coordinate.11.player.stigmergy,coordinate.11.player.success,coordinate.11.player.eject_count,coordinate.11.player.exposed_string,coordinate.11.player.flagged,coordinate.11.player.payoff,coordinate.11.group.id_in_subsession,coordinate.11.subsession.round_number,coordinate.12.player.id_in_group,coordinate.12.player.name_played,coordinate.12.player.display_name,coordinate.12.player.alter,coordinate.12.player.message,coordinate.12.player.stigmergy,coordinate.12.player.success,coordinate.12.player.eject_count,coordinate.12.player.exposed_string,coordinate.12.player.flagged,coordinate.12.player.payoff,coordinate.12.group.id_in_subsession,coordinate.12.subsession.round_number,coordinate.13.player.id_in_group,coordinate.13.player.name_played,coordinate.13.player.display_name,coordinate.13.player.alter,coordinate.13.player.message,coordinate.13.player.stigmergy,coordinate.13.player.success,coordinate.13.player.eject_count,coordinate.13.player.exposed_string,coordinate.13.player.flagged,coordinate.13.player.payoff,coordinate.13.group.id_in_subsession,coordinate.13.subsession.round_number,coordinate.14.player.id_in_group,coordinate.14.player.name_played,coordinate.14.player.display_name,coordinate.14.player.alter,coordinate.14.player.message,coordinate.14.player.stigmergy,coordinate.14.player.success,coordinate.14.player.eject_count,coordinate.14.player.exposed_string,coordinate.14.player.flagged,coordinate.14.player.payoff,coordinate.14.group.id_in_subsession,coordinate.14.subsession.round_number,coordinate.15.player.id_in_group,coordinate.15.player.name_played,coordinate.15.player.display_name,coordinate.15.player.alter,coordinate.15.player.message,coordinate.15.player.stigmergy,coordinate.15.player.success,coordinate.15.player.eject_count,coordinate.15.player.exposed_string,coordinate.15.player.flagged,coordinate.15.player.payoff,coordinate.15.group.id_in_subsession,coordinate.15.subsession.round_number,coordinate.16.player.id_in_group,coordinate.16.player.name_played,coordinate.16.player.display_name,coordinate.16.player.alter,coordinate.16.player.message,coordinate.16.player.stigmergy,coordinate.16.player.success,coordinate.16.player.eject_count,coordinate.16.player.exposed_string,coordinate.16.player.flagged,coordinate.16.player.payoff,coordinate.16.group.id_in_subsession,coordinate.16.subsession.round_number,coordinate.17.player.id_in_group,coordinate.17.player.name_played,coordinate.17.player.display_name,coordinate.17.player.alter,coordinate.17.player.message,coordinate.17.player.stigmergy,coordinate.17.player.success,coordinate.17.player.eject_count,coordinate.17.player.exposed_string,coordinate.17.player.flagged,coordinate.17.player.payoff,coordinate.17.group.id_in_subsession,coordinate.17.subsession.round_number,coordinate.18.player.id_in_group,coordinate.18.player.name_played,coordinate.18.player.display_name,coordinate.18.player.alter,coordinate.18.player.message,coordinate.18.player.stigmergy,coordinate.18.player.success,coordinate.18.player.eject_count,coordinate.18.player.exposed_string,coordinate.18.player.flagged,coordinate.18.player.payoff,coordinate.18.group.id_in_subsession,coordinate.18.subsession.round_number,coordinate.19.player.id_in_group,coordinate.19.player.name_played,coordinate.19.player.display_name,coordinate.19.player.alter,coordinate.19.player.message,coordinate.19.player.stigmergy,coordinate.19.player.success,coordinate.19.player.eject_count,coordinate.19.player.exposed_string,coordinate.19.player.flagged,coordinate.19.player.payoff,coordinate.19.group.id_in_subsession,coordinate.19.subsession.round_number,coordinate.20.player.id_in_group,coordinate.20.player.name_played,coordinate.20.player.display_name,coordinate.20.player.alter,coordinate.20.player.message,coordinate.20.player.stigmergy,coordinate.20.player.success,coordinate.20.player.eject_count,coordinate.20.player.exposed_string,coordinate.20.player.flagged,coordinate.20.player.payoff,coordinate.20.group.id_in_subsession,coordinate.20.subsession.round_number,coordinate.21.player.id_in_group,coordinate.21.player.name_played,coordinate.21.player.display_name,coordinate.21.player.alter,coordinate.21.player.message,coordinate.21.player.stigmergy,coordinate.21.player.success,coordinate.21.player.eject_count,coordinate.21.player.exposed_string,coordinate.21.player.flagged,coordinate.21.player.payoff,coordinate.21.group.id_in_subsession,coordinate.21.subsession.round_number,coordinate.22.player.id_in_group,coordinate.22.player.name_played,coordinate.22.player.display_name,coordinate.22.player.alter,coordinate.22.player.message,coordinate.22.player.stigmergy,coordinate.22.player.success,coordinate.22.player.eject_count,coordinate.22.player.exposed_string,coordinate.22.player.flagged,coordinate.22.player.payoff,coordinate.22.group.id_in_subsession,coordinate.22.subsession.round_number,coordinate.23.player.id_in_group,coordinate.23.player.name_played,coordinate.23.player.display_name,coordinate.23.player.alter,coordinate.23.player.message,coordinate.23.player.stigmergy,coordinate.23.player.success,coordinate.23.player.eject_count,coordinate.23.player.exposed_string,coordinate.23.player.flagged,coordinate.23.player.payoff,coordinate.23.group.id_in_subsession,coordinate.23.subsession.round_number,coordinate.24.player.id_in_group,coordinate.24.player.name_played,coordinate.24.player.display_name,coordinate.24.player.alter,coordinate.24.player.message,coordinate.24.player.stigmergy,coordinate.24.player.success,coordinate.24.player.eject_count,coordinate.24.player.exposed_string,coordinate.24.player.flagged,coordinate.24.player.payoff,coordinate.24.group.id_in_subsession,coordinate.24.subsession.round_number,coordinate.25.player.id_in_group,coordinate.25.player.name_played,coordinate.25.player.display_name,coordinate.25.player.alter,coordinate.25.player.message,coordinate.25.player.stigmergy,coordinate.25.player.success,coordinate.25.player.eject_count,coordinate.25.player.exposed_string,coordinate.25.player.flagged,coordinate.25.player.payoff,coordinate.25.group.id_in_subsession,coordinate.25.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.eject,payment_info.1.player.feedback_text,payment_info.1.player.save_ID,payment_info.1.player.total_payment,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
1,mkekpbkb,,73.114.222.76,2017-03-29 18:00:07.467144+00:00,1,A1M682B2WUSYJP,3WJ1OXY92AHCUC6M3ISR9DUB3W5A8I,3OKP4QVBP2YP07EBWDZDC6GSCJKGAX,0.63,2.63,3w3walmv,,,3OEWW2KGQJCBQRYL463N7GX0O88DOJ,3QGTX7BCHP3SLIXZR9WLP2GCVVCZ5Y,3OKP4QVBP2YP07EBWDZDC6GSCJKGAX,3PMR2DOWOO2CIL9A6G6VV633U0A45S,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,1,A1M682B2WUSYJP,7,0.28,1,1,2,Susan,Susan,(none),,Emily,0,0,"susan, emily, (none)",0,0,1,1,1,Susan,Susan,(none),,(none),0,0,"(none), susan, emily",0,0,2,2,2,Susan,Susan,susan,,Ann,1,0,"ann, (none), emily, susan",0,0.1,10,3,1,SUsan,SUsan,Ann,,Emily,0,0,"ann, (none), emily, susan",0,-0.05,4,4,1,Susan,Susan,Anna,,Amy,0,0,"amy, (none), ann, susan, anna, emily",0,-0.05,4,5,1,Susan,Susan,susan,,Jessica,1,0,"anna, jessica, (none), amy, emily, susan, ann",0,0.1,1,6,1,Susan,Susan,Ann,,Ann,0,0,"susan, ann, (none), anna, amy, emily, jessica",0,-0.05,11,7,2,Susan,Susan,susan,,Lee,1,0,"emily, anna, susan, lee, ann, amy, (none), jessica",0,0.1,5,8,1,Susan,Susan,Ann,,Jessica,0,0,"lee, susan, emily, amy, ann, anna, (none), jessica",0,-0.05,10,9,1,Susan,Susan,Susan,,Ann,1,0,"emily, lee, anna, susan, ann, amy, (none), jessica",0,0.1,9,10,2,Susan,Susan,Emma,,Lee,0,0,"emily, lee, anna, susan, ann, amy, (none), jessica, emma",0,-0.05,4,11,2,Susan,Susan,Susan,,Melissa,1,0,"anna, melissa, (none), emma, emily, susan, ann, jessica, amy, lee",0,0.1,1,12,1,Susan,Susan,Susan,,Jessica,1,0,"susan, lee, emily, amy, melissa, ann, anna, (none), jessica, emma",0,0.1,4,13,1,Susan,Susan,ann,,Ann,0,0,"melissa, lee, jessica, ann, anna, (none), emma, susan, amy, emily",0,-0.05,6,14,1,Susan,Susan,susan,,Emily,1,0,"emily, anna, susan, lee, ann, amy, (none), melissa, jessica, emma",0,0.1,10,15,1,Susan,Susan,ann,,Ann,0,0,"emily, anna, susan, lee, ann, amy, (none), melissa, jessica, emma",0,-0.05,4,16,2,Susan,Susan,ann,,Jessica,0,0,"susan, ann, (none), lee, melissa, anna, emma, amy, emily, jessica",0,-0.05,2,17,2,Susan,Susan,Susan,,Lee,1,0,"susan, ann, (none), lee, melissa, anna, emma, amy, emily, jessica",0,0.1,1,18,2,Susan,Susan,Susan,,Ann,1,0,"susan, ann, (none), lee, melissa, anna, emma, amy, emily, jessica",0,0.1,7,19,1,Susan,Susan,Ann,,Ann,0,0,"susan, lee, emily, amy, melissa, ann, anna, (none), jessica, emma",0,-0.05,2,20,1,Susan,Susan,ann,,Ann,0,0,"lee, emily, susan, anna, emma, amy, (none), jessica, melissa, ann",0,-0.05,2,21,2,Susan,Susan,ann,,Emily,0,0,"jessica, emma, (none), lee, melissa, susan, anna, amy, ann, emily",0,-0.05,6,22,1,Susan,Susan,Ann,,Lee,0,0,"anna, (none), emma, lee, emily, susan, ann, jessica, amy, melissa",0,-0.05,1,23,1,Susan,Susan,susan,,Lee,1,0,"susan, lee, emily, amy, melissa, ann, anna, (none), jessica, emma",0,0.1,3,24,2,Susan,Susan,Ann,,Emily,0,0,"emily, anna, susan, lee, ann, amy, (none), melissa, jessica, emma",0,-0.05,7,25,1,0,,0,2.63,0,1,1
2,68ubiv2f,,73.171.223.52,2017-03-29 18:00:08.218806+00:00,1,A1JV64BL3WCK0G,3PQ8K71NHXLQD0Z10GC55406TK5AAM,3OEWW2KGQJCBQRYL463N7GX0O88DOJ,0.88,2.88,3w3walmv,,,3OEWW2KGQJCBQRYL463N7GX0O88DOJ,3QGTX7BCHP3SLIXZR9WLP2GCVVCZ5Y,3OKP4QVBP2YP07EBWDZDC6GSCJKGAX,3PMR2DOWOO2CIL9A6G6VV633U0A45S,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,2,A1JV64BL3WCK0G,5,0.28,1,1,2,Kate,Kate,emma,,Ann,0,0,"emma, kate, ann",0,0,12,1,2,Ann,Ann,Amy,,Lee,0,0,"kate, lee, ann, amy, emma",0,0,11,2,2,Ann,Ann,Emma,,Ann,0,0,"emma, lee, kate, amy, ann",0,0,2,3,2,Ann,Ann,SUsan,,Anna,0,0,"anna, emma, kate, ann, susan, amy, lee",0,0,4,4,2,Ann,Ann,ann,,Ann,1,0,"amy, ann, susan, lee, anna, kate, emma",0,0.1,2,5,1,Ann,Ann,Ann,,Amy,1,0,"anna, lee, amy, kate, susan, ann, emma",0,0.1,9,6,2,Ann,Ann,Susan,,Anna,0,0,"susan, ann, lee, kate, anna, emma, amy",0,-0.05,11,7,2,Ann,Ann,Emma,,Jessica,0,0,"susan, kate, anna, lee, ann, amy, jessica, emma",0,-0.05,3,8,2,Ann,Ann,ann,,Ann,1,0,"lee, susan, amy, ann, anna, kate, jessica, emma",0,0.1,11,9,2,Ann,Ann,ann,,Emily,1,0,"kate, susan, anna, lee, ann, emily, amy, jessica, emma",0,0.1,7,10,1,Ann,Ann,Ann,,Emma,1,0,"emily, lee, kate, anna, susan, ann, amy, jessica, emma",0,0.1,2,11,2,Ann,Ann,susan,,Ann,0,0,"anna, emma, emily, susan, ann, kate, jessica, amy, lee",0,-0.05,11,12,2,Ann,Ann,ann,,Lee,1,0,"lee, susan, emily, amy, ann, anna, kate, jessica, emma",0,0.1,6,13,1,Ann,Ann,Susan,,Jessica,0,0,"lee, jessica, ann, anna, emma, susan, kate, amy, emily",0,-0.05,8,14,1,Ann,Ann,susan,,Ann,0,0,"emily, lee, kate, anna, susan, ann, amy, jessica, emma",0,-0.05,1,15,2,Ann,Ann,Ann,,Jessica,1,0,"emily, lee, kate, anna, susan, ann, amy, jessica, emma",0,0.1,1,16,1,Ann,Ann,Susan,,Ann,0,0,"susan, ann, lee, kate, anna, emma, amy, emily, jessica",0,-0.05,5,17,1,Ann,Ann,ann,,Ann,1,0,"susan, ann, lee, kate, anna, emma, amy, emily, jessica",0,0.1,3,18,1,Ann,Ann,ann,,Jessica,1,0,"susan, ann, lee, kate, anna, emma, amy, emily, jessica",0,0.1,12,19,2,Ann,Ann,Susan,,Ann,0,0,"lee, susan, emily, amy, ann, anna, kate, jessica, emma",0,-0.05,2,20,1,Ann,Ann,Ann,,Ann,1,0,"lee, kate, emily, susan, anna, amy, emma, jessica, ann",0,0.1,5,21,1,Ann,Ann,Ann,,Amy,1,0,"jessica, emma, lee, susan, anna, amy, ann, emily, kate",0,0.1,8,22,2,Ann,Ann,Susan,,Emma,0,0,"anna, emma, emily, susan, ann, kate, jessica, amy, lee",0,-0.05,1,23,1,Ann,Ann,susan,,Ann,0,0,"lee, susan, emily, amy, ann, anna, kate, jessica, emma",0,-0.05,2,24,1,Ann,Ann,Susan,,Susan,0,0,"emily, lee, kate, anna, susan, ann, amy, jessica, emma",0,-0.05,7,25,2,0,,0,2.88,0,1,1
3,h099gkms,,69.142.163.135,2017-03-29 18:00:08.281171+00:00,1,A1NVJB5O4H7ZCJ,33F859I566EA6XC7C0MTH17GOXGHBZ,3OKP4QVBP2YP07EBWDZDC6GSCJKGAX,1.94,3.94,3w3walmv,,,3OEWW2KGQJCBQRYL463N7GX0O88DOJ,3QGTX7BCHP3SLIXZR9WLP2GCVVCZ5Y,3OKP4QVBP2YP07EBWDZDC6GSCJKGAX,3PMR2DOWOO2CIL9A6G6VV633U0A45S,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,3,A1NVJB5O4H7ZCJ,4,0.29,1,1,2,kathy,(none),Emily,barred,Ann,0,0,"emily, ann",0,0,11,1,2,mary,mary,kate,,Kate,0,0,"kate, ann, emily",1,0,12,2,2,kate,kate,Amy,,Ann,0,0,"kate, amy, ann, emily",0,0,11,3,1,anne,anne,Ann,,Mary,0,0,"anne, emily, kate, ann, mary, amy",0,0,7,4,2,Ann,Ann,ann,,Kate,1,0,"amy, ann, kate, emily, anne, mary",0,0.1,12,5,1,Ann,Ann,ann,,Ann,1,0,"anne, mary, emily, amy, kate, ann",0,0.1,8,6,2,Ann,Ann,Ann,,Emily,1,0,"anne, mary, ann, kate, amy, emily",0,0.1,12,7,2,Ann,Ann,anna,,Susan,0,0,"kate, emily, susan, mary, ann, anna, amy, anne",0,-0.05,6,8,2,Ann,Ann,ann,,Ann,1,0,"susan, emily, amy, ann, anna, kate, mary, anne",0,0.1,12,9,2,Ann,Ann,ann,,Lee,1,0,"emily, kate, anna, susan, mary, ann, lee, amy, anne",0,0.1,6,10,2,Ann,Ann,Ann,,Ann,1,0,"kate, emily, anna, susan, mary, ann, lee, amy, anne",0,0.1,2,11,2,Ann,Ann,ann,,Jessica,1,0,"anna, anne, emily, susan, ann, kate, jessica, mary, amy, lee",0,0.1,12,12,1,Ann,Ann,Emily,,Ann,0,0,"susan, lee, emily, amy, ann, anna, kate, mary, anne, jessica",0,-0.05,5,13,2,Ann,Ann,Emily,,Ann,0,0,"anne, lee, mary, jessica, ann, anna, susan, kate, amy, emily",0,-0.05,5,14,2,Ann,Ann,ann,,Susan,1,0,"emily, kate, anna, susan, ann, mary, lee, amy, anne, jessica",0,0.1,4,15,1,Ann,Ann,Ann,,Ann,1,0,"emily, kate, anna, susan, ann, mary, lee, amy, anne, jessica",0,0.1,1,16,2,Ann,Ann,ann,,Ann,1,0,"anne, ann, susan, mary, lee, kate, anna, amy, emily, jessica",0,0.1,4,17,2,Ann,Ann,ann,,Susan,1,0,"anne, ann, susan, mary, lee, kate, anna, amy, emily, jessica",0,0.1,2,18,1,Ann,Ann,ann,,Lee,1,0,"anne, ann, susan, mary, lee, kate, anna, amy, emily, jessica",0,0.1,11,19,2,Ann,Ann,ann,,Amy,1,0,"susan, lee, emily, amy, ann, anna, kate, mary, anne, jessica",0,0.1,3,20,2,Ann,Ann,Ann,,Lee,1,0,"anne, kate, lee, mary, emily, susan, anna, amy, jessica, ann",0,0.1,5,21,2,Ann,Ann,Ann,,Ann,1,0,"jessica, anne, lee, susan, anna, amy, ann, emily, mary, kate",0,0.1,8,22,2,Ann,Ann,ann,,Jessica,1,0,"anna, anne, emily, kate, ann, susan, jessica, mary, amy, lee",0,0.1,5,23,2,Ann,Ann,ann,,Susan,1,0,"susan, lee, emily, amy, ann, anna, kate, mary, anne, jessica",0,0.1,9,24,2,Ann,Ann,ann,,Susan,1,0,"emily, kate, anna, susan, ann, mary, lee, amy, anne, jessica",0,0.1,9,25,3,0,,0,3.94,0,1,1
5,qk6qby6o,,73.177.242.89,2017-03-29 18:00:09.136024+00:00,1,A8RDXT4ZILHQT,3H0W84IWBK3L2U2UIW0DWDF7E3RRE6,3OEWW2KGQJCBQRYL463N7GX0O88DOJ,2.23,4.23,3w3walmv,,,3OEWW2KGQJCBQRYL463N7GX0O88DOJ,3QGTX7BCHP3SLIXZR9WLP2GCVVCZ5Y,3OKP4QVBP2YP07EBWDZDC6GSCJKGAX,3PMR2DOWOO2CIL9A6G6VV633U0A45S,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,4,A8RDXT4ZILHQT,3,0.28,1,1,1,emma,emma,Kate,,Amy,0,0,"kate, emma, amy",0,0,12,1,1,kate,kate,mary,,Jessica,0,0,"mary, kate, amy, jessica, emma",0,0,12,2,2,kate,kate,Ann,,Melissa,0,0,"jessica, emma, melissa, amy, mary, ann, kate",0,0,1,3,1,kate,kate,Ann,,Amy,0,0,"emma, jessica, ann, kate, mary, amy, melissa",0,0,5,4,1,ann,ann,Ann,,Ann,1,0,"amy, ann, melissa, jessica, kate, emma, mary",0,0.1,12,5,2,Ann,Ann,Ann,,Ann,1,0,"jessica, mary, amy, melissa, kate, ann, emma",0,0.1,9,6,1,Ann,Ann,Ann,,Emily,1,0,"mary, ann, kate, melissa, emma, amy, emily, jessica",0,0.1,12,7,1,Ann,Ann,Lisa,,Ann,0,0,"lisa, kate, emily, mary, ann, amy, melissa, jessica, emma",0,-0.05,2,8,1,ann,ann,Ann,,Ann,1,0,"emily, amy, melissa, lisa, ann, kate, mary, jessica, emma",0,0.1,12,9,1,ann,ann,Ann,,Susan,1,0,"lisa, emily, kate, susan, mary, ann, amy, melissa, jessica, emma",0,0.1,7,10,1,ann,ann,Ann,,Ann,1,0,"lisa, kate, emily, susan, mary, ann, amy, melissa, jessica, emma",0,0.1,3,11,1,ann,ann,Ann,,Emily,1,0,"emma, emily, susan, ann, lisa, kate, jessica, mary, amy, melissa",0,0.1,12,12,1,ann,ann,Ann,,Ann,1,0,"susan, emily, amy, melissa, lisa, ann, kate, mary, jessica, emma",0,0.1,7,13,2,ann,ann,Ann,,Jessica,1,0,"melissa, mary, lisa, jessica, ann, emma, susan, kate, amy, emily",0,0.1,7,14,1,ann,ann,Ann,,Emma,1,0,"lisa, kate, emily, susan, mary, ann, amy, melissa, jessica, emma",0,0.1,4,15,1,ann,ann,Ann,,Emma,1,0,"lisa, kate, emily, susan, mary, ann, amy, melissa, jessica, emma",0,0.1,2,16,1,ann,ann,Ann,,Amy,1,0,"susan, mary, ann, lisa, kate, melissa, emma, amy, emily, jessica",0,0.1,4,17,2,ann,ann,Ann,,Amy,1,0,"susan, mary, ann, lisa, kate, melissa, emma, amy, emily, jessica",0,0.1,3,18,2,ann,ann,Ann,,Susan,1,0,"susan, mary, ann, lisa, kate, melissa, emma, amy, emily, jessica",0,0.1,11,19,1,ann,ann,Ann,,Ann,1,0,"susan, emily, amy, melissa, lisa, ann, kate, mary, jessica, emma",0,0.1,4,20,1,ann,ann,Ann,,Susan,1,0,"kate, mary, emily, susan, amy, emma, jessica, melissa, ann, lisa",0,0.1,6,21,1,ann,ann,Ann,,Emma,1,0,"jessica, emma, lisa, melissa, susan, amy, ann, mary, emily, kate",0,0.1,9,22,1,ann,ann,Ann,,Ann,1,0,"emma, emily, susan, ann, lisa, kate, jessica, mary, amy, melissa",0,0.1,5,23,1,ann,ann,Ann,,Ann,1,0,"susan, emily, amy, melissa, lisa, ann, kate, mary, jessica, emma",0,0.1,9,24,1,ann,ann,Ann,,Amy,1,0,"lisa, kate, emily, susan, mary, ann, amy, melissa, jessica, emma",0,0.1,10,25,5,0,,0,4.23,0,1,1
