participant.id,participant.code,participant.label,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.mturk_hit_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.time_started,session.mturk_HITId1,session.mturk_HITId2,session.mturk_HITId3,session.mturk_HITId4,session.mturk_HITGroupId1,session.mturk_HITGroupId2,session.comment,session.config.participation_fee,instructions.1.player.id_in_group,instructions.1.player.mturk_id,instructions.1.player.index_trans,instructions.1.player.payoff,instructions.1.group.id_in_subsession,instructions.1.subsession.round_number,coordinate.1.player.id_in_group,coordinate.1.player.name_played,coordinate.1.player.display_name,coordinate.1.player.alter,coordinate.1.player.message,coordinate.1.player.stigmergy,coordinate.1.player.success,coordinate.1.player.eject_count,coordinate.1.player.exposed_string,coordinate.1.player.flagged,coordinate.1.player.payoff,coordinate.1.group.id_in_subsession,coordinate.1.subsession.round_number,coordinate.2.player.id_in_group,coordinate.2.player.name_played,coordinate.2.player.display_name,coordinate.2.player.alter,coordinate.2.player.message,coordinate.2.player.stigmergy,coordinate.2.player.success,coordinate.2.player.eject_count,coordinate.2.player.exposed_string,coordinate.2.player.flagged,coordinate.2.player.payoff,coordinate.2.group.id_in_subsession,coordinate.2.subsession.round_number,coordinate.3.player.id_in_group,coordinate.3.player.name_played,coordinate.3.player.display_name,coordinate.3.player.alter,coordinate.3.player.message,coordinate.3.player.stigmergy,coordinate.3.player.success,coordinate.3.player.eject_count,coordinate.3.player.exposed_string,coordinate.3.player.flagged,coordinate.3.player.payoff,coordinate.3.group.id_in_subsession,coordinate.3.subsession.round_number,coordinate.4.player.id_in_group,coordinate.4.player.name_played,coordinate.4.player.display_name,coordinate.4.player.alter,coordinate.4.player.message,coordinate.4.player.stigmergy,coordinate.4.player.success,coordinate.4.player.eject_count,coordinate.4.player.exposed_string,coordinate.4.player.flagged,coordinate.4.player.payoff,coordinate.4.group.id_in_subsession,coordinate.4.subsession.round_number,coordinate.5.player.id_in_group,coordinate.5.player.name_played,coordinate.5.player.display_name,coordinate.5.player.alter,coordinate.5.player.message,coordinate.5.player.stigmergy,coordinate.5.player.success,coordinate.5.player.eject_count,coordinate.5.player.exposed_string,coordinate.5.player.flagged,coordinate.5.player.payoff,coordinate.5.group.id_in_subsession,coordinate.5.subsession.round_number,coordinate.6.player.id_in_group,coordinate.6.player.name_played,coordinate.6.player.display_name,coordinate.6.player.alter,coordinate.6.player.message,coordinate.6.player.stigmergy,coordinate.6.player.success,coordinate.6.player.eject_count,coordinate.6.player.exposed_string,coordinate.6.player.flagged,coordinate.6.player.payoff,coordinate.6.group.id_in_subsession,coordinate.6.subsession.round_number,coordinate.7.player.id_in_group,coordinate.7.player.name_played,coordinate.7.player.display_name,coordinate.7.player.alter,coordinate.7.player.message,coordinate.7.player.stigmergy,coordinate.7.player.success,coordinate.7.player.eject_count,coordinate.7.player.exposed_string,coordinate.7.player.flagged,coordinate.7.player.payoff,coordinate.7.group.id_in_subsession,coordinate.7.subsession.round_number,coordinate.8.player.id_in_group,coordinate.8.player.name_played,coordinate.8.player.display_name,coordinate.8.player.alter,coordinate.8.player.message,coordinate.8.player.stigmergy,coordinate.8.player.success,coordinate.8.player.eject_count,coordinate.8.player.exposed_string,coordinate.8.player.flagged,coordinate.8.player.payoff,coordinate.8.group.id_in_subsession,coordinate.8.subsession.round_number,coordinate.9.player.id_in_group,coordinate.9.player.name_played,coordinate.9.player.display_name,coordinate.9.player.alter,coordinate.9.player.message,coordinate.9.player.stigmergy,coordinate.9.player.success,coordinate.9.player.eject_count,coordinate.9.player.exposed_string,coordinate.9.player.flagged,coordinate.9.player.payoff,coordinate.9.group.id_in_subsession,coordinate.9.subsession.round_number,coordinate.10.player.id_in_group,coordinate.10.player.name_played,coordinate.10.player.display_name,coordinate.10.player.alter,coordinate.10.player.message,coordinate.10.player.stigmergy,coordinate.10.player.success,coordinate.10.player.eject_count,coordinate.10.player.exposed_string,coordinate.10.player.flagged,coordinate.10.player.payoff,coordinate.10.group.id_in_subsession,coordinate.10.subsession.round_number,coordinate.11.player.id_in_group,coordinate.11.player.name_played,coordinate.11.player.display_name,coordinate.11.player.alter,coordinate.11.player.message,coordinate.11.player.stigmergy,coordinate.11.player.success,coordinate.11.player.eject_count,coordinate.11.player.exposed_string,coordinate.11.player.flagged,coordinate.11.player.payoff,coordinate.11.group.id_in_subsession,coordinate.11.subsession.round_number,coordinate.12.player.id_in_group,coordinate.12.player.name_played,coordinate.12.player.display_name,coordinate.12.player.alter,coordinate.12.player.message,coordinate.12.player.stigmergy,coordinate.12.player.success,coordinate.12.player.eject_count,coordinate.12.player.exposed_string,coordinate.12.player.flagged,coordinate.12.player.payoff,coordinate.12.group.id_in_subsession,coordinate.12.subsession.round_number,coordinate.13.player.id_in_group,coordinate.13.player.name_played,coordinate.13.player.display_name,coordinate.13.player.alter,coordinate.13.player.message,coordinate.13.player.stigmergy,coordinate.13.player.success,coordinate.13.player.eject_count,coordinate.13.player.exposed_string,coordinate.13.player.flagged,coordinate.13.player.payoff,coordinate.13.group.id_in_subsession,coordinate.13.subsession.round_number,coordinate.14.player.id_in_group,coordinate.14.player.name_played,coordinate.14.player.display_name,coordinate.14.player.alter,coordinate.14.player.message,coordinate.14.player.stigmergy,coordinate.14.player.success,coordinate.14.player.eject_count,coordinate.14.player.exposed_string,coordinate.14.player.flagged,coordinate.14.player.payoff,coordinate.14.group.id_in_subsession,coordinate.14.subsession.round_number,coordinate.15.player.id_in_group,coordinate.15.player.name_played,coordinate.15.player.display_name,coordinate.15.player.alter,coordinate.15.player.message,coordinate.15.player.stigmergy,coordinate.15.player.success,coordinate.15.player.eject_count,coordinate.15.player.exposed_string,coordinate.15.player.flagged,coordinate.15.player.payoff,coordinate.15.group.id_in_subsession,coordinate.15.subsession.round_number,coordinate.16.player.id_in_group,coordinate.16.player.name_played,coordinate.16.player.display_name,coordinate.16.player.alter,coordinate.16.player.message,coordinate.16.player.stigmergy,coordinate.16.player.success,coordinate.16.player.eject_count,coordinate.16.player.exposed_string,coordinate.16.player.flagged,coordinate.16.player.payoff,coordinate.16.group.id_in_subsession,coordinate.16.subsession.round_number,coordinate.17.player.id_in_group,coordinate.17.player.name_played,coordinate.17.player.display_name,coordinate.17.player.alter,coordinate.17.player.message,coordinate.17.player.stigmergy,coordinate.17.player.success,coordinate.17.player.eject_count,coordinate.17.player.exposed_string,coordinate.17.player.flagged,coordinate.17.player.payoff,coordinate.17.group.id_in_subsession,coordinate.17.subsession.round_number,coordinate.18.player.id_in_group,coordinate.18.player.name_played,coordinate.18.player.display_name,coordinate.18.player.alter,coordinate.18.player.message,coordinate.18.player.stigmergy,coordinate.18.player.success,coordinate.18.player.eject_count,coordinate.18.player.exposed_string,coordinate.18.player.flagged,coordinate.18.player.payoff,coordinate.18.group.id_in_subsession,coordinate.18.subsession.round_number,coordinate.19.player.id_in_group,coordinate.19.player.name_played,coordinate.19.player.display_name,coordinate.19.player.alter,coordinate.19.player.message,coordinate.19.player.stigmergy,coordinate.19.player.success,coordinate.19.player.eject_count,coordinate.19.player.exposed_string,coordinate.19.player.flagged,coordinate.19.player.payoff,coordinate.19.group.id_in_subsession,coordinate.19.subsession.round_number,coordinate.20.player.id_in_group,coordinate.20.player.name_played,coordinate.20.player.display_name,coordinate.20.player.alter,coordinate.20.player.message,coordinate.20.player.stigmergy,coordinate.20.player.success,coordinate.20.player.eject_count,coordinate.20.player.exposed_string,coordinate.20.player.flagged,coordinate.20.player.payoff,coordinate.20.group.id_in_subsession,coordinate.20.subsession.round_number,coordinate.21.player.id_in_group,coordinate.21.player.name_played,coordinate.21.player.display_name,coordinate.21.player.alter,coordinate.21.player.message,coordinate.21.player.stigmergy,coordinate.21.player.success,coordinate.21.player.eject_count,coordinate.21.player.exposed_string,coordinate.21.player.flagged,coordinate.21.player.payoff,coordinate.21.group.id_in_subsession,coordinate.21.subsession.round_number,coordinate.22.player.id_in_group,coordinate.22.player.name_played,coordinate.22.player.display_name,coordinate.22.player.alter,coordinate.22.player.message,coordinate.22.player.stigmergy,coordinate.22.player.success,coordinate.22.player.eject_count,coordinate.22.player.exposed_string,coordinate.22.player.flagged,coordinate.22.player.payoff,coordinate.22.group.id_in_subsession,coordinate.22.subsession.round_number,coordinate.23.player.id_in_group,coordinate.23.player.name_played,coordinate.23.player.display_name,coordinate.23.player.alter,coordinate.23.player.message,coordinate.23.player.stigmergy,coordinate.23.player.success,coordinate.23.player.eject_count,coordinate.23.player.exposed_string,coordinate.23.player.flagged,coordinate.23.player.payoff,coordinate.23.group.id_in_subsession,coordinate.23.subsession.round_number,coordinate.24.player.id_in_group,coordinate.24.player.name_played,coordinate.24.player.display_name,coordinate.24.player.alter,coordinate.24.player.message,coordinate.24.player.stigmergy,coordinate.24.player.success,coordinate.24.player.eject_count,coordinate.24.player.exposed_string,coordinate.24.player.flagged,coordinate.24.player.payoff,coordinate.24.group.id_in_subsession,coordinate.24.subsession.round_number,coordinate.25.player.id_in_group,coordinate.25.player.name_played,coordinate.25.player.display_name,coordinate.25.player.alter,coordinate.25.player.message,coordinate.25.player.stigmergy,coordinate.25.player.success,coordinate.25.player.eject_count,coordinate.25.player.exposed_string,coordinate.25.player.flagged,coordinate.25.player.payoff,coordinate.25.group.id_in_subsession,coordinate.25.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.eject,payment_info.1.player.feedback_text,payment_info.1.player.save_ID,payment_info.1.player.total_payment,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
1,8iyg2zot,,68.44.52.228,2017-03-02 19:59:58.317861+00:00,1,A5TI9UQEPLNWI,3S06PH7KSR5SHJPDO7AEK4F97V61D2,3NKW03WTLM8DK9BS0E0HO9HL64TWQ6,0.03,2.53,aetnzu7s,,,3NKW03WTLM8DK9BS0E0HO9HL64TWQ6,31HLTCK4BLW9SVH978Q98TU5T8JGVM,3LEG2HW4UFOUH4NC8E0GO3XIVVQ2F1,3HXK2V1N4KG0V4J7JY6Y6OXUWAQ2G0,3LV0310AAZ1T50BHPKM4BI09FQVDKF,3O9FQ5ETYSGQ3KPDGQHUZI3UR2HFKW,,$2.50,1,A5TI9UQEPLNWI,21,0.78,1,1,1,Sam,Sam,Nancy,,,0,0,"nancy, sam",0,0,3,1,2,nancy,nancy,Jennifer,,,0,0,"nancy, jennifer, sam",0,0,12,2,1,Emily,Emily,Jennifer,,,0,0,"nancy, emily, jennifer, sam",0,0,10,3,1,Jennifer,Jennifer,Kim,,,0,0,"nancy, emily, kim, jennifer, sam",0,0,3,4,1,Kim,Kim,Kim,,,1,0,"nancy, emily, kim, jennifer, sam",0,0.1,2,5,1,Kim,Kim,Kathy,,,0,0,"kim, nancy, emily, kathy, sam, jennifer",0,-0.05,5,6,2,Kathy,Kathy,kathy,,,1,0,"kim, nancy, emily, kathy, sam, jennifer",0,0.1,2,7,2,kathy,kathy,Kim,,,0,0,"kim, nancy, emily, kathy, sam, jennifer",0,-0.05,12,8,2,kathy,kathy,Emily,,,0,0,"kim, nancy, emily, kathy, sam, jennifer",0,-0.05,11,9,2,Emily,Emily,mandy,,,0,0,"mandy, kim, nancy, emily, kathy, sam, jennifer",0,-0.05,3,10,1,Emily,Emily,Emily,,,1,0,"mandy, kim, nancy, emily, kathy, sam, jennifer",0,0.1,1,11,1,mandy,mandy,Emily,,,0,0,"mandy, kim, nancy, emily, kathy, sam, jennifer",0,-0.05,2,12,2,Emily,Emily,Emily,,,1,0,"mandy, kim, nancy, emily, kathy, sam, jennifer",0,0.1,4,13,1,Emily,Emily,kathy,,,0,0,"mandy, kim, nancy, emily, kathy, sam, jennifer",0,-0.05,11,14,2,Emily,Emily,Amanda,,,0,0,"amanda, mandy, kim, nancy, emily, kathy, sam, jennifer",0,-0.05,11,15,2,Amanda,Amanda,Emily,,,0,0,"amanda, mandy, kim, nancy, emily, kathy, sam, jennifer",0,-0.05,7,16,2,Emily,Emily,Emily,,,1,0,"amanda, mandy, kim, nancy, emily, kathy, sam, jennifer",0,0.1,1,17,1,Emily,Emily,Emily,,,1,0,"amanda, mandy, kim, nancy, emily, kathy, sam, jennifer",0,0.1,7,18,2,Emily,Emily,SARAH,,,0,0,"amanda, mandy, kim, nancy, emily, kathy, sarah, sam, jennifer",0,-0.05,1,19,2,Emily,Emily,Emily,,,1,0,"amanda, mandy, kim, nancy, emily, kathy, sarah, sam, jennifer",0,0.1,3,20,1,Emily,Emily,kim,,,0,0,"amanda, mandy, kim, nancy, emily, kathy, sarah, sam, jennifer",0,-0.05,11,21,2,kim,kim,Emily,,,0,0,"amanda, mandy, kim, nancy, emily, kathy, sarah, sam, jennifer",0,-0.05,5,22,2,kim,kim,kathy,,,0,0,"amanda, mandy, kim, nancy, emily, kathy, sarah, sam, jennifer",0,-0.05,3,23,2,Emily,Emily,kim,,,0,0,"amanda, mandy, kim, nancy, emily, kathy, sarah, sam, jennifer",0,-0.05,11,24,2,kathy,kathy,Emily,,,0,0,"amanda, mandy, kim, nancy, emily, kathy, sarah, sam, jennifer",0,0,12,25,1,0,,,3.28,0,1,1
2,becv3cug,,68.44.52.228,2017-03-02 19:59:58.367301+00:00,1,A2CF2BD4Q0ZDJN,3IKZ72A5B4HSTAAYK0325BVXM9QNF6,3HXK2V1N4KG0V4J7JY6Y6OXUWAQ2G0,0.03,2.53,aetnzu7s,,,3NKW03WTLM8DK9BS0E0HO9HL64TWQ6,31HLTCK4BLW9SVH978Q98TU5T8JGVM,3LEG2HW4UFOUH4NC8E0GO3XIVVQ2F1,3HXK2V1N4KG0V4J7JY6Y6OXUWAQ2G0,3LV0310AAZ1T50BHPKM4BI09FQVDKF,3O9FQ5ETYSGQ3KPDGQHUZI3UR2HFKW,,$2.50,2,A2CF2BD4Q0ZDJN,22,0.43,1,1,1,(none),(none),Sara,,,0,1,sara,1,0,6,1,1,(none),(none),Mandy,,,0,1,"sara, mandy",1,0,1,2,2,Megan,Megan,Candice,,,0,0,"sara, mandy, candice",0,0,2,3,1,Candice,Candice,rebecca,,,0,0,"candice, sara, mandy, rebecca",0,0,7,4,2,rebecca,rebecca,Emily,,,0,0,"mandy, emily, candice, rebecca, sara",0,0,9,5,2,rebecca,rebecca,Beth,,,0,0,"rebecca, emily, candice, beth, sara, mandy",0,0,12,6,2,Beth,Beth,Beth,,,1,0,"rebecca, emily, candice, beth, sara, mandy",0,0.1,10,7,2,Beth,Beth,Kim,,,0,0,"candice, rebecca, sara, emily, kim, beth, mandy",0,-0.05,3,8,1,Kim,Kim,Kim,,,1,0,"beth, mandy, emily, kim, rebecca, sara, candice",0,0.1,10,9,1,Kim,Kim,Lisa,,,0,0,"kim, lisa, candice, sara, emily, beth, rebecca, mandy",0,-0.05,2,10,1,Lisa,Lisa,Lisa,,,1,0,"rebecca, emily, candice, beth, lisa, sara, mandy, kim",0,0.1,4,11,2,Lisa,Lisa,Amanda,,,0,0,"rebecca, emily, candice, beth, lisa, sara, amanda, mandy, kim",0,-0.05,7,12,1,Amanda,Amanda,melanie,,,0,0,"candice, lisa, beth, emily, sara, amanda, melanie, kim, mandy, rebecca",0,-0.05,1,13,2,Amanda,Amanda,amanda,,,1,0,"beth, amanda, melanie, mandy, lisa, kim, candice, sara, emily, rebecca",0,0.1,12,14,1,amanda,amanda,emily,,,0,0,"melanie, rebecca, emily, candice, beth, lisa, sara, amanda, mandy, kim",0,-0.05,6,15,1,amanda,amanda,Kim,,,0,0,"melanie, rebecca, emily, candice, beth, lisa, sara, amanda, mandy, kim",0,-0.05,3,16,1,Kim,Kim,emily,,,0,0,"candice, melanie, beth, rebecca, lisa, sara, amanda, mandy, emily, kim",0,-0.05,8,17,2,Kim,Kim,kim,,,1,0,"amanda, emily, rebecca, sara, lisa, melanie, kim, beth, candice, mandy",0,0.1,10,18,1,emily,emily,emily,,,1,0,"melanie, rebecca, emily, candice, beth, lisa, sara, amanda, mandy, kim",0,0.1,2,19,1,kim,kim,Emily,,,0,0,"amanda, beth, kim, sara, rebecca, melanie, mandy, candice, emily, lisa",0,-0.05,10,20,1,emily,emily,Kim,,,0,0,"melanie, rebecca, emily, candice, beth, lisa, sara, amanda, mandy, kim",0,-0.05,10,21,2,Emily,Emily,Lisa,,,0,0,"kim, melanie, lisa, sara, candice, emily, amanda, beth, mandy, rebecca",0,-0.05,12,22,2,Lisa,Lisa,kim,,,0,0,"beth, mandy, amanda, lisa, sara, melanie, kim, rebecca, emily, candice",0,-0.05,1,23,1,kim,kim,Kim,,,1,0,"beth, amanda, melanie, mandy, lisa, kim, candice, sara, emily, rebecca",0,0.1,10,24,2,kim,kim,emily,,,0,0,"amanda, candice, rebecca, sara, emily, melanie, kim, beth, mandy, lisa",0,-0.05,6,25,2,0,,,3.03,0,1,1
3,pi7xk5eg,,50.133.223.73,2017-03-02 19:59:59.779386+00:00,1,AC5UD8N187QD6,3VELCLL3GKKPF339FD5484IUJ8M1FD,3NKW03WTLM8DK9BS0E0HO9HL64TWQ6,1.09,3.59,aetnzu7s,,,3NKW03WTLM8DK9BS0E0HO9HL64TWQ6,31HLTCK4BLW9SVH978Q98TU5T8JGVM,3LEG2HW4UFOUH4NC8E0GO3XIVVQ2F1,3HXK2V1N4KG0V4J7JY6Y6OXUWAQ2G0,3LV0310AAZ1T50BHPKM4BI09FQVDKF,3O9FQ5ETYSGQ3KPDGQHUZI3UR2HFKW,,$2.50,3,AC5UD8N187QD6,10,0.84,1,1,1,Amanda,Amanda,Lisa,,,0,0,"lisa, amanda",0,0,1,1,2,Lisa,Lisa,Michelle,,,0,0,"amanda, michelle, lisa",0,0,11,2,1,Lisa,Lisa,Amanda,,,0,0,"amanda, lisa, michelle",0,0,11,3,2,Amanda,Amanda,Emily,,,0,0,"lisa, michelle, emily, amanda",0,0,6,4,2,Lisa,Lisa,Jennifer,,,0,0,"michelle, amanda, lisa, jennifer, emily",0,0,5,5,2,Lisa,Lisa,Amanda,,,0,0,"amanda, emily, lisa, michelle, jennifer",0,0,9,6,1,Amanda,Amanda,Lucy,,,0,0,"jennifer, michelle, emily, lisa, amanda, lucy",0,0,4,7,2,Amanda,Amanda,Melanie,,,0,0,"amanda, emily, jennifer, melanie, lucy, michelle, lisa",0,0,10,8,1,Amanda,Amanda,Anna,,,0,0,"amanda, jennifer, lisa, melanie, anna, michelle, emily, lucy",0,0,3,9,2,Amanda,Amanda,Emily,,,0,0,"lucy, melanie, lisa, michelle, jennifer, amanda, emily, anna",0,0,9,10,1,Amanda,Amanda,Anna,,,0,0,"melanie, michelle, emily, lucy, lisa, amanda, anna, jennifer",0,0,12,11,2,Anna,Anna,Melanie,,,0,0,"melanie, michelle, emily, lucy, lisa, amanda, anna, jennifer",0,0,3,12,1,Anna,Anna,Lisa,,,0,0,"lisa, emily, amanda, michelle, jennifer, anna, lucy, melanie",0,0,11,13,2,Amanda,Amanda,Emily,,,0,0,"jennifer, amanda, melanie, anna, lisa, lucy, michelle, emily",0,0,4,14,2,Emily,Emily,Lisa,,,0,0,"melanie, michelle, emily, lucy, lisa, amanda, anna, jennifer",0,0,8,15,1,Emily,Emily,Emily,,,1,0,"melanie, michelle, emily, lucy, lisa, amanda, anna, jennifer",0,0.1,9,16,1,Emily,Emily,Emily,,,1,0,"melanie, anna, lisa, amanda, jennifer, michelle, emily, lucy",0,0.1,4,17,1,Emily,Emily,Kim,,,0,0,"amanda, emily, anna, melanie, lisa, lucy, kim, michelle, jennifer",0,-0.05,4,18,2,Emily,Emily,Lisa,,,0,0,"melanie, jennifer, michelle, emily, lisa, amanda, anna, kim, lucy",0,-0.05,7,19,1,Emily,Emily,Emily,,,1,0,"amanda, kim, melanie, michelle, jennifer, emily, lisa, lucy, anna",0,0.1,11,20,1,Emily,Emily,Emily,,,1,0,"melanie, jennifer, michelle, emily, lisa, amanda, anna, kim, lucy",0,0.1,5,21,2,Emily,Emily,Melanie,,,0,0,"lucy, kim, melanie, lisa, michelle, emily, amanda, jennifer, anna",0,-0.05,3,22,1,Emily,Emily,Emily,,,1,0,"amanda, jennifer, lisa, anna, melanie, kim, michelle, emily, lucy",0,0.1,6,23,1,Emily,Emily,lacy,,,0,0,"jennifer, amanda, melanie, anna, lisa, lucy, kim, michelle, emily, lacy",0,-0.05,7,24,2,Emily,Emily,Sarah,,,0,0,"sarah, amanda, anna, jennifer, melanie, emily, kim, lucy, michelle, lacy, lisa",0,-0.05,4,25,3,0,,0,3.59,0,1,1
4,dvp9gqic,,198.255.236.232,2017-03-02 20:00:02.449073+00:00,1,AEI5USUUPBU2G,3X73LLYYQ1FC7614FQR28W7A2O3NH4,3NKW03WTLM8DK9BS0E0HO9HL64TWQ6,0.86,3.36,aetnzu7s,,,3NKW03WTLM8DK9BS0E0HO9HL64TWQ6,31HLTCK4BLW9SVH978Q98TU5T8JGVM,3LEG2HW4UFOUH4NC8E0GO3XIVVQ2F1,3HXK2V1N4KG0V4J7JY6Y6OXUWAQ2G0,3LV0310AAZ1T50BHPKM4BI09FQVDKF,3O9FQ5ETYSGQ3KPDGQHUZI3UR2HFKW,,$2.50,4,AEI5USUUPBU2G,12,0.86,1,1,2,Sarah,Sarah,Lindsay,,,0,0,"lindsay, sarah",0,0,10,1,2,Lindsay,Lindsay,Sarah,,,0,0,"sarah, lindsay",0,0,6,2,1,Lindsay,Lindsay,Nancy,,,0,0,"nancy, sarah, lindsay",0,0,8,3,1,Nancy,Nancy,Lindsay,,,0,0,"lindsay, sarah, nancy",0,0,1,4,1,Nancy,Nancy,Lindsay,,,0,0,"nancy, lindsay, sarah",0,0,1,5,2,Nancy,Nancy,sarah,,,0,0,"nancy, lindsay, sarah",0,0,1,6,2,Nancy,Nancy,Sarah,,,0,0,"nancy, lindsay, sarah",0,0,6,7,1,Sarah,Sarah,Melanie,,,0,0,"nancy, lindsay, melanie, sarah",0,0,4,8,1,Sarah,Sarah,angela,,,0,0,"melanie, angela, sarah, lindsay, nancy",0,0,7,9,1,Sarah,Sarah,Nancy,,,0,0,"sarah, lindsay, angela, nancy, melanie",0,0,11,10,1,Sarah,Sarah,Nancy,,,0,0,"melanie, angela, sarah, nancy, lindsay",0,0,10,11,2,Sarah,Sarah,Melanie,,,0,0,"melanie, angela, sarah, nancy, lindsay",0,0,1,12,1,Sarah,Sarah,Emily,,,0,0,"sarah, emily, angela, lindsay, nancy, melanie",0,0,7,13,2,Sarah,Sarah,Emily,,,0,0,"lindsay, melanie, nancy, sarah, emily, angela",0,0,1,14,1,Emily,Emily,Nancy,,,0,0,"melanie, nancy, lindsay, emily, angela, sarah",0,0,9,15,2,Sarah,Sarah,Emily,,,0,0,"melanie, nancy, lindsay, emily, angela, sarah",0,0,4,16,1,Sarah,Sarah,Nancy,,,0,0,"melanie, lindsay, sarah, nancy, emily, angela",0,0,12,17,2,Emily,Emily,britney,,,0,0,"lindsay, nancy, emily, britney, sarah, angela, melanie",0,0,2,18,2,Emily,Emily,emily,,,1,0,"nancy, lindsay, britney, melanie, emily, angela, sarah",0,0.1,8,19,1,Emily,Emily,Nancy,,,0,0,"angela, nancy, melanie, britney, lindsay, sarah, emily",0,-0.05,8,20,2,Emily,Emily,Sarah,,,0,0,"nancy, lindsay, britney, melanie, emily, angela, sarah",0,-0.05,7,21,2,Emily,Emily,Nancy,,,0,0,"britney, melanie, lindsay, emily, sarah, angela, nancy",0,0,10,22,1,Emily,Emily,emily,,,1,0,"angela, nancy, sarah, britney, melanie, lindsay, emily",0,0.1,4,23,2,Emily,Emily,Sarah,,,0,0,"lindsay, melanie, nancy, sarah, britney, emily, angela",0,-0.05,4,24,1,Emily,Emily,Nancy,,,0,0,"sarah, emily, nancy, melanie, angela, lindsay, britney",0,-0.05,7,25,4,0,,0,3.36,0,1,1
5,cxytgvg4,,99.34.176.51,2017-03-02 20:00:03.173790+00:00,1,A1SRF7085UM3HI,3K5TEWLKGVCPB6LXNZVEIP22O4KVIM,3HXK2V1N4KG0V4J7JY6Y6OXUWAQ2G0,1.03,3.53,aetnzu7s,,,3NKW03WTLM8DK9BS0E0HO9HL64TWQ6,31HLTCK4BLW9SVH978Q98TU5T8JGVM,3LEG2HW4UFOUH4NC8E0GO3XIVVQ2F1,3HXK2V1N4KG0V4J7JY6Y6OXUWAQ2G0,3LV0310AAZ1T50BHPKM4BI09FQVDKF,3O9FQ5ETYSGQ3KPDGQHUZI3UR2HFKW,,$2.50,5,A1SRF7085UM3HI,0,0.93,1,1,2,Malinda,Malinda,kathy,,,0,0,"kathy, malinda",0,0,4,1,2,Kathy,Kathy,(none),,,0,0,"(none), malinda, kathy",0,0,8,2,2,Kathy,Kathy,maria,,,0,0,"maria, (none), malinda, kathy",0,0,7,3,1,Maria,Maria,emily,,,0,0,"(none), malinda, maria, emily, kathy",0,0,8,4,1,Emily,Emily,rebecca,,,0,0,"maria, rebecca, emily, kathy, (none), malinda",0,0,9,5,2,Julie,Julie,Nancy,,,0,0,"nancy, (none), rebecca, emily, kathy, malinda, maria",1,0,2,6,2,Maria,Maria,Emily,,,0,0,"nancy, (none), rebecca, emily, kathy, malinda, maria",0,0,8,7,2,Emily,Emily,Nancy,,,0,0,"maria, rebecca, emily, nancy, kathy, (none), malinda",0,0,7,8,2,Emily,Emily,kathy,,,0,0,"nancy, kathy, (none), rebecca, emily, malinda, maria",0,0,4,9,1,Emily,Emily,EMILY,,,1,0,"(none), malinda, maria, kathy, emily, rebecca, nancy",0,0.1,1,10,2,Emily,Emily,kathy,,,0,0,"nancy, (none), rebecca, emily, kathy, malinda, maria",0,-0.05,5,11,1,Emily,Emily,Nancy,,,0,0,"nancy, (none), rebecca, emily, kathy, malinda, maria",0,-0.05,9,12,2,Emily,Emily,EMILY,,,1,0,"kathy, malinda, emily, maria, nancy, (none), rebecca",0,0.1,9,13,2,nancy,nancy,EMILY,,,0,0,"(none), maria, nancy, malinda, kathy, emily, rebecca",0,-0.05,3,14,2,emily,emily,amanda,,,0,0,"nancy, (none), rebecca, emily, kathy, amanda, malinda, maria",0,-0.05,6,15,1,emily,emily,kathy,,,0,0,"nancy, (none), rebecca, emily, kathy, amanda, malinda, maria",0,0,6,16,2,emily,emily,Kim,,,0,0,"malinda, rebecca, maria, kathy, amanda, (none), nancy, emily, kim",0,0,8,17,2,nancy,nancy,emily,,,0,0,"amanda, nancy, rebecca, emily, malinda, (none), maria, kim, kathy",0,0,9,18,2,emily,emily,sarah,,,0,0,"nancy, (none), rebecca, emily, sarah, kathy, amanda, malinda, maria, kim",0,0,6,19,2,emily,emily,sarah,,,0,0,"amanda, nancy, kim, rebecca, maria, (none), malinda, kathy, sarah, emily",0,0,9,20,2,Emily,Emily,Nancy,,,0,0,"nancy, (none), rebecca, emily, sarah, kathy, amanda, malinda, maria, kim",0,0,2,21,1,emily,emily,emily,,,1,0,"(none), kim, malinda, maria, kathy, emily, rebecca, amanda, sarah, nancy",0,0.1,1,22,2,emily,emily,Nancy,,,0,0,"nancy, amanda, kathy, sarah, (none), kim, rebecca, emily, malinda, maria",0,-0.05,5,23,1,emily,emily,Nancy,,,0,0,"(none), amanda, maria, kim, nancy, malinda, sarah, kathy, emily, rebecca",0,-0.05,5,24,2,emily,emily,emily,,,1,0,"sarah, maria, amanda, malinda, rebecca, emily, nancy, kim, (none), kathy",0,0.1,8,25,5,0,,0,3.53,0,1,1
