,participant.code,participant.label,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.mturk_hit_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.time_started,session.mturk_HITId1,session.mturk_HITId2,session.mturk_HITId3,session.mturk_HITId4,session.mturk_HITGroupId1,session.mturk_HITGroupId2,session.comment,session.config.participation_fee,instructions.1.player.id_in_group,instructions.1.player.mturk_id,instructions.1.player.index_trans,instructions.1.player.payoff,instructions.1.group.id_in_subsession,instructions.1.subsession.round_number,coordinate.1.player.id_in_group,coordinate.1.player.name_played,coordinate.1.player.display_name,coordinate.1.player.alter,coordinate.1.player.message,coordinate.1.player.stigmergy,coordinate.1.player.success,coordinate.1.player.eject_count,coordinate.1.player.exposed_string,coordinate.1.player.flagged,coordinate.1.player.payoff,coordinate.1.group.id_in_subsession,coordinate.1.subsession.round_number,coordinate.2.player.id_in_group,coordinate.2.player.name_played,coordinate.2.player.display_name,coordinate.2.player.alter,coordinate.2.player.message,coordinate.2.player.stigmergy,coordinate.2.player.success,coordinate.2.player.eject_count,coordinate.2.player.exposed_string,coordinate.2.player.flagged,coordinate.2.player.payoff,coordinate.2.group.id_in_subsession,coordinate.2.subsession.round_number,coordinate.3.player.id_in_group,coordinate.3.player.name_played,coordinate.3.player.display_name,coordinate.3.player.alter,coordinate.3.player.message,coordinate.3.player.stigmergy,coordinate.3.player.success,coordinate.3.player.eject_count,coordinate.3.player.exposed_string,coordinate.3.player.flagged,coordinate.3.player.payoff,coordinate.3.group.id_in_subsession,coordinate.3.subsession.round_number,coordinate.4.player.id_in_group,coordinate.4.player.name_played,coordinate.4.player.display_name,coordinate.4.player.alter,coordinate.4.player.message,coordinate.4.player.stigmergy,coordinate.4.player.success,coordinate.4.player.eject_count,coordinate.4.player.exposed_string,coordinate.4.player.flagged,coordinate.4.player.payoff,coordinate.4.group.id_in_subsession,coordinate.4.subsession.round_number,coordinate.5.player.id_in_group,coordinate.5.player.name_played,coordinate.5.player.display_name,coordinate.5.player.alter,coordinate.5.player.message,coordinate.5.player.stigmergy,coordinate.5.player.success,coordinate.5.player.eject_count,coordinate.5.player.exposed_string,coordinate.5.player.flagged,coordinate.5.player.payoff,coordinate.5.group.id_in_subsession,coordinate.5.subsession.round_number,coordinate.6.player.id_in_group,coordinate.6.player.name_played,coordinate.6.player.display_name,coordinate.6.player.alter,coordinate.6.player.message,coordinate.6.player.stigmergy,coordinate.6.player.success,coordinate.6.player.eject_count,coordinate.6.player.exposed_string,coordinate.6.player.flagged,coordinate.6.player.payoff,coordinate.6.group.id_in_subsession,coordinate.6.subsession.round_number,coordinate.7.player.id_in_group,coordinate.7.player.name_played,coordinate.7.player.display_name,coordinate.7.player.alter,coordinate.7.player.message,coordinate.7.player.stigmergy,coordinate.7.player.success,coordinate.7.player.eject_count,coordinate.7.player.exposed_string,coordinate.7.player.flagged,coordinate.7.player.payoff,coordinate.7.group.id_in_subsession,coordinate.7.subsession.round_number,coordinate.8.player.id_in_group,coordinate.8.player.name_played,coordinate.8.player.display_name,coordinate.8.player.alter,coordinate.8.player.message,coordinate.8.player.stigmergy,coordinate.8.player.success,coordinate.8.player.eject_count,coordinate.8.player.exposed_string,coordinate.8.player.flagged,coordinate.8.player.payoff,coordinate.8.group.id_in_subsession,coordinate.8.subsession.round_number,coordinate.9.player.id_in_group,coordinate.9.player.name_played,coordinate.9.player.display_name,coordinate.9.player.alter,coordinate.9.player.message,coordinate.9.player.stigmergy,coordinate.9.player.success,coordinate.9.player.eject_count,coordinate.9.player.exposed_string,coordinate.9.player.flagged,coordinate.9.player.payoff,coordinate.9.group.id_in_subsession,coordinate.9.subsession.round_number,coordinate.10.player.id_in_group,coordinate.10.player.name_played,coordinate.10.player.display_name,coordinate.10.player.alter,coordinate.10.player.message,coordinate.10.player.stigmergy,coordinate.10.player.success,coordinate.10.player.eject_count,coordinate.10.player.exposed_string,coordinate.10.player.flagged,coordinate.10.player.payoff,coordinate.10.group.id_in_subsession,coordinate.10.subsession.round_number,coordinate.11.player.id_in_group,coordinate.11.player.name_played,coordinate.11.player.display_name,coordinate.11.player.alter,coordinate.11.player.message,coordinate.11.player.stigmergy,coordinate.11.player.success,coordinate.11.player.eject_count,coordinate.11.player.exposed_string,coordinate.11.player.flagged,coordinate.11.player.payoff,coordinate.11.group.id_in_subsession,coordinate.11.subsession.round_number,coordinate.12.player.id_in_group,coordinate.12.player.name_played,coordinate.12.player.display_name,coordinate.12.player.alter,coordinate.12.player.message,coordinate.12.player.stigmergy,coordinate.12.player.success,coordinate.12.player.eject_count,coordinate.12.player.exposed_string,coordinate.12.player.flagged,coordinate.12.player.payoff,coordinate.12.group.id_in_subsession,coordinate.12.subsession.round_number,coordinate.13.player.id_in_group,coordinate.13.player.name_played,coordinate.13.player.display_name,coordinate.13.player.alter,coordinate.13.player.message,coordinate.13.player.stigmergy,coordinate.13.player.success,coordinate.13.player.eject_count,coordinate.13.player.exposed_string,coordinate.13.player.flagged,coordinate.13.player.payoff,coordinate.13.group.id_in_subsession,coordinate.13.subsession.round_number,coordinate.14.player.id_in_group,coordinate.14.player.name_played,coordinate.14.player.display_name,coordinate.14.player.alter,coordinate.14.player.message,coordinate.14.player.stigmergy,coordinate.14.player.success,coordinate.14.player.eject_count,coordinate.14.player.exposed_string,coordinate.14.player.flagged,coordinate.14.player.payoff,coordinate.14.group.id_in_subsession,coordinate.14.subsession.round_number,coordinate.15.player.id_in_group,coordinate.15.player.name_played,coordinate.15.player.display_name,coordinate.15.player.alter,coordinate.15.player.message,coordinate.15.player.stigmergy,coordinate.15.player.success,coordinate.15.player.eject_count,coordinate.15.player.exposed_string,coordinate.15.player.flagged,coordinate.15.player.payoff,coordinate.15.group.id_in_subsession,coordinate.15.subsession.round_number,coordinate.16.player.id_in_group,coordinate.16.player.name_played,coordinate.16.player.display_name,coordinate.16.player.alter,coordinate.16.player.message,coordinate.16.player.stigmergy,coordinate.16.player.success,coordinate.16.player.eject_count,coordinate.16.player.exposed_string,coordinate.16.player.flagged,coordinate.16.player.payoff,coordinate.16.group.id_in_subsession,coordinate.16.subsession.round_number,coordinate.17.player.id_in_group,coordinate.17.player.name_played,coordinate.17.player.display_name,coordinate.17.player.alter,coordinate.17.player.message,coordinate.17.player.stigmergy,coordinate.17.player.success,coordinate.17.player.eject_count,coordinate.17.player.exposed_string,coordinate.17.player.flagged,coordinate.17.player.payoff,coordinate.17.group.id_in_subsession,coordinate.17.subsession.round_number,coordinate.18.player.id_in_group,coordinate.18.player.name_played,coordinate.18.player.display_name,coordinate.18.player.alter,coordinate.18.player.message,coordinate.18.player.stigmergy,coordinate.18.player.success,coordinate.18.player.eject_count,coordinate.18.player.exposed_string,coordinate.18.player.flagged,coordinate.18.player.payoff,coordinate.18.group.id_in_subsession,coordinate.18.subsession.round_number,coordinate.19.player.id_in_group,coordinate.19.player.name_played,coordinate.19.player.display_name,coordinate.19.player.alter,coordinate.19.player.message,coordinate.19.player.stigmergy,coordinate.19.player.success,coordinate.19.player.eject_count,coordinate.19.player.exposed_string,coordinate.19.player.flagged,coordinate.19.player.payoff,coordinate.19.group.id_in_subsession,coordinate.19.subsession.round_number,coordinate.20.player.id_in_group,coordinate.20.player.name_played,coordinate.20.player.display_name,coordinate.20.player.alter,coordinate.20.player.message,coordinate.20.player.stigmergy,coordinate.20.player.success,coordinate.20.player.eject_count,coordinate.20.player.exposed_string,coordinate.20.player.flagged,coordinate.20.player.payoff,coordinate.20.group.id_in_subsession,coordinate.20.subsession.round_number,coordinate.21.player.id_in_group,coordinate.21.player.name_played,coordinate.21.player.display_name,coordinate.21.player.alter,coordinate.21.player.message,coordinate.21.player.stigmergy,coordinate.21.player.success,coordinate.21.player.eject_count,coordinate.21.player.exposed_string,coordinate.21.player.flagged,coordinate.21.player.payoff,coordinate.21.group.id_in_subsession,coordinate.21.subsession.round_number,coordinate.22.player.id_in_group,coordinate.22.player.name_played,coordinate.22.player.display_name,coordinate.22.player.alter,coordinate.22.player.message,coordinate.22.player.stigmergy,coordinate.22.player.success,coordinate.22.player.eject_count,coordinate.22.player.exposed_string,coordinate.22.player.flagged,coordinate.22.player.payoff,coordinate.22.group.id_in_subsession,coordinate.22.subsession.round_number,coordinate.23.player.id_in_group,coordinate.23.player.name_played,coordinate.23.player.display_name,coordinate.23.player.alter,coordinate.23.player.message,coordinate.23.player.stigmergy,coordinate.23.player.success,coordinate.23.player.eject_count,coordinate.23.player.exposed_string,coordinate.23.player.flagged,coordinate.23.player.payoff,coordinate.23.group.id_in_subsession,coordinate.23.subsession.round_number,coordinate.24.player.id_in_group,coordinate.24.player.name_played,coordinate.24.player.display_name,coordinate.24.player.alter,coordinate.24.player.message,coordinate.24.player.stigmergy,coordinate.24.player.success,coordinate.24.player.eject_count,coordinate.24.player.exposed_string,coordinate.24.player.flagged,coordinate.24.player.payoff,coordinate.24.group.id_in_subsession,coordinate.24.subsession.round_number,coordinate.25.player.id_in_group,coordinate.25.player.name_played,coordinate.25.player.display_name,coordinate.25.player.alter,coordinate.25.player.message,coordinate.25.player.stigmergy,coordinate.25.player.success,coordinate.25.player.eject_count,coordinate.25.player.exposed_string,coordinate.25.player.flagged,coordinate.25.player.payoff,coordinate.25.group.id_in_subsession,coordinate.25.subsession.round_number,coordinate.26.player.id_in_group,coordinate.26.player.name_played,coordinate.26.player.display_name,coordinate.26.player.alter,coordinate.26.player.message,coordinate.26.player.stigmergy,coordinate.26.player.success,coordinate.26.player.eject_count,coordinate.26.player.exposed_string,coordinate.26.player.flagged,coordinate.26.player.payoff,coordinate.26.group.id_in_subsession,coordinate.26.subsession.round_number,coordinate.27.player.id_in_group,coordinate.27.player.name_played,coordinate.27.player.display_name,coordinate.27.player.alter,coordinate.27.player.message,coordinate.27.player.stigmergy,coordinate.27.player.success,coordinate.27.player.eject_count,coordinate.27.player.exposed_string,coordinate.27.player.flagged,coordinate.27.player.payoff,coordinate.27.group.id_in_subsession,coordinate.27.subsession.round_number,coordinate.28.player.id_in_group,coordinate.28.player.name_played,coordinate.28.player.display_name,coordinate.28.player.alter,coordinate.28.player.message,coordinate.28.player.stigmergy,coordinate.28.player.success,coordinate.28.player.eject_count,coordinate.28.player.exposed_string,coordinate.28.player.flagged,coordinate.28.player.payoff,coordinate.28.group.id_in_subsession,coordinate.28.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.eject,payment_info.1.player.feedback_text,payment_info.1.player.save_ID,payment_info.1.player.total_payment,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
2,02rl77q3,,174.71.60.245,2017-03-22 19:00:02.350311+00:00,1,A3B7TNVOISSZ2O,33IZTU6J812699TOSQQAAC5AFJEXSH,37VE3DA4YUI8JDEEMXHRSHCZ9VOHBM,1,3,oddj4yxd,,,37VE3DA4YUI8JDEEMXHRSHCZ9VOHBM,3FTID4TN8LZ6IHQFNAA9SK37BLFLYC,3Q9SPIIRWJNLXT4BBI3VY92G61GWA6,3XH7ZM9YX2V2KEDKKIFPFFJF84JR9J,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,1,A3B7TNVOISSZ2O,3,0.25,1,1,2,Beth,Beth,(none),,"Beth, (none), Amanda",0,0,"(none), amanda, beth",0,0,3,1,1,Beth,Beth,joyce,,"Bridget, Jane, Lisa",0,0,"(none), beth, amanda, lisa, joyce, jane, bridget",0,0,4,2,1,Beth,Beth,lindsey,,"(none), Jan, Lisa",0,0,"jan, beth, lindsey, jane, bridget, lisa, (none), joyce, amanda",0,0,3,3,2,Lisa,Lisa,Emily,,"Lisa, Ann, Amanda",0,0,"emily, (none), lindsey, beth, amanda, lisa, joyce, jane, jan, ann, bridget",0,0,6,4,2,Lisa,Lisa,Amanda,,"Jane, Lisa, Alice",0,0,"emily, (none), lindsey, beth, alice, amanda, lisa, joyce, jane, jan, ann, bridget",0,0,11,5,1,Lisa,Lisa,ann,,"Linda, Ann, Alice",0,0,"emily, beth, jan, alice, lindsey, jane, ann, bridget, lisa, (none), linda, joyce, amanda",0,0,11,6,2,Lisa,Lisa,Linda,,"Alice, Jane, Ann",0,0,"alice, joyce, amanda, emily, lisa, beth, lindsey, ann, jan, bridget, jane, linda, (none)",0,0,2,7,1,Lisa,Lisa,lisa,,"Ann, Amanda, Alice",1,0,"emily, (none), lindsey, beth, alice, amanda, lisa, linda, joyce, jane, jan, ann, bridget",0,0.1,10,8,2,Lisa,Lisa,Lisa,,"Lisa, Alice, Lisa",1,0,"emily, (none), lindsey, beth, alice, amanda, lisa, linda, joyce, jane, jan, ann, bridget",0,0.1,2,9,2,Lisa,Lisa,Lisa,,"Alice, Ann, Jane",1,0,"emily, (none), lindsey, beth, alice, amanda, lisa, linda, joyce, jane, jan, ann, bridget",0,0.1,6,10,1,Lisa,Lisa,Lisa,,"Ann, Lily, Jane",1,0,"emily, (none), lindsey, beth, alice, amanda, lisa, linda, joyce, jane, jan, lily, ann, bridget",0,0.1,5,11,2,Lisa,Lisa,beth,,"Alice, Beth, Alice",0,0,"emily, (none), lindsey, beth, alice, amanda, lisa, jane, joyce, linda, jan, lily, ann, bridget",0,-0.05,12,12,2,Lisa,Lisa,Lisa,,"Lily, Lisa, Alice",1,0,"alice, emily, beth, amanda, joyce, jane, lily, jan, lindsey, linda, ann, lisa, (none), bridget",0,0.1,10,13,1,Lisa,Lisa,Ann,,"Jane, Ann, Ann",0,0,"emily, (none), lindsey, beth, alice, amanda, lisa, jane, joyce, linda, jan, lily, ann, bridget",0,-0.05,10,14,2,Lisa,Lisa,lisa,,"Alice, Beth, Lily",1,0,"lily, emily, lindsey, amanda, bridget, linda, (none), joyce, lisa, jan, beth, jane, ann, alice",0,0.1,10,15,2,Lisa,Lisa,Lisa,,"Alice, Alice, Lily",1,0,"emily, (none), lindsey, beth, alice, amanda, lisa, jane, joyce, linda, jan, lily, ann, bridget",0,0.1,5,16,1,Lisa,Lisa,lisa,,"Alice, Lisa, Lily",1,0,"emily, (none), lindsey, beth, alice, amanda, lisa, jane, joyce, linda, jan, lily, ann, bridget",0,0.1,1,17,2,Lisa,Lisa,lisa,,"Lily, Alice, Alice",1,0,"emily, (none), lindsey, beth, alice, amanda, lisa, jane, joyce, linda, jan, lily, ann, bridget",0,0.1,3,18,1,Lisa,Lisa,lily,,"Alice, Lisa, Lily",0,0,"emily, (none), lindsey, beth, alice, amanda, lisa, jane, joyce, linda, jan, lily, ann, bridget",0,-0.05,6,19,1,Lisa,Lisa,lily,,"Alice, Lisa, Alice",0,0,"alice, amanda, joyce, emily, lisa, beth, lindsey, ann, jan, bridget, jane, lily, linda, (none)",0,-0.05,2,20,1,Lisa,Lisa,Lisa,,"Beth, Alice, Lily",1,0,"lily, emily, lindsey, amanda, bridget, linda, (none), joyce, lisa, jan, beth, jane, ann, alice",0,0.1,1,21,1,Lisa,Lisa,alice,,"Alice, Lisa, Lisa",0,0,"emily, (none), lindsey, beth, alice, amanda, lisa, jane, joyce, linda, jan, lily, ann, bridget",0,-0.05,1,22,1,Lisa,Lisa,Lisa,,"Alice, Lisa, Alice",1,0,"emily, (none), lindsey, beth, alice, amanda, lisa, jane, joyce, linda, jan, lily, ann, bridget",0,0.1,9,23,2,Lisa,Lisa,lisa,,"Lisa, Alice, Alice",1,0,"jan, lisa, jane, lindsey, ann, emily, linda, (none), beth, amanda, bridget, alice, lily, joyce",0,0.1,10,24,2,Lisa,Lisa,Lily,,"Alice, Lisa, Alice",0,0,"(none), lindsey, bridget, beth, emily, jane, jan, linda, joyce, ann, lily, alice, amanda, lisa",0,-0.05,3,25,1,Lisa,Lisa,Alice,,"Alice, Alice, Lily",0,0,"alice, emily, beth, amanda, joyce, jane, lily, jan, lindsey, linda, ann, lisa, (none), bridget",0,-0.05,7,26,2,Lisa,Lisa,Lily,,"Alice, Lily, Alice",0,0,"(none), lindsey, bridget, beth, emily, jane, jan, linda, joyce, ann, lily, alice, amanda, lisa",0,-0.05,5,27,2,Lisa,Lisa,alice,,"Lisa, Alice, Alice",0,0,"lily, alice, bridget, (none), lisa, jan, ann, linda, emily, beth, joyce, amanda, jane, lindsey",0,-0.05,2,28,2,0,,0,3,0,1,1
4,qj8akdna,,68.42.168.90,2017-03-22 19:00:04.326379+00:00,1,A3EBUBRYCKB6AF,3JZQSN0I3QBMJITCXWQ7FRM0N3PFGP,3XH7ZM9YX2V2KEDKKIFPFFJF84JR9J,0.67,2.67,oddj4yxd,,,37VE3DA4YUI8JDEEMXHRSHCZ9VOHBM,3FTID4TN8LZ6IHQFNAA9SK37BLFLYC,3Q9SPIIRWJNLXT4BBI3VY92G61GWA6,3XH7ZM9YX2V2KEDKKIFPFFJF84JR9J,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,3NMDE2OGHG0L1YTUQZWF1QB1KRTFGY,,$2.00,2,A3EBUBRYCKB6AF,7,0.27,1,1,1,Jan,Jan,Beth,,"Rachel, Ann, Amy",0,0,"jan, rachel, ann, amy, beth",0,0,6,1,2,Carol,Carol,Jan,,"Jenna, Sasha, Lily",0,0,"beth, rachel, amy, sasha, carol, jenna, jan, lily, ann",0,0,2,2,2,Jan,Jan,Emily,,"(none), Beth, Sally",0,0,"emily, beth, rachel, jenna, ann, sally, (none), amy, jan, lily, carol, sasha",0,0,1,3,1,Jan,Jan,Amanda,,"Lyndsey, Amy, Jane",0,0,"emily, (none), lyndsey, lily, beth, rachel, amy, sally, sasha, amanda, carol, jenna, jane, ann, jan",0,0,4,4,1,Amy,Amy,Sally,,"Alice, Alice, Lindsey",0,0,"emily, (none), lyndsey, lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, carol, jenna, jane, ann, lily",0,0,3,5,1,Lindsey,Lindsey,Lisa,,"Sally, Alice, Lisa",0,0,"emily, beth, rachel, alice, lindsey, jenna, amanda, jane, sally, ann, sasha, amy, lisa, jan, lyndsey, lily, carol, (none)",0,0,7,6,2,Sally,Sally,Ann,,"Alice, Lisa, Alice",0,0,"alice, sasha, lily, amanda, emily, lisa, rachel, beth, lindsey, ann, amy, jan, sally, carol, jane, lyndsey, jenna, (none)",0,0,9,7,2,Alice,Alice,Alice,,"Lisa, Lily, Alice",1,0,"emily, lyndsey, (none), lindsey, lily, beth, alice, rachel, amy, sally, sasha, amanda, lisa, carol, jenna, jane, ann, jan",0,0.1,1,8,2,Alice,Alice,Lisa,,"Ann, Lily, Lisa",0,0,"emily, lyndsey, (none), lindsey, lily, beth, alice, rachel, amy, sally, sasha, amanda, lisa, carol, jenna, jane, ann, jan",0,-0.05,6,9,1,Lisa,Lisa,Alice,,"Bridget, Ann, Carol",0,0,"emily, lyndsey, (none), lindsey, lily, beth, alice, rachel, amy, sally, sasha, amanda, lisa, carol, jenna, jane, ann, jan, bridget",0,-0.05,5,10,1,Alice,Alice,Carol,,"Carol, Ann, Lily",0,0,"emily, lyndsey, (none), lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, lisa, carol, jenna, jane, ann, lily, bridget",0,0,8,11,1,Lily,Lily,Beth,,"Lisa, Lisa, Jane",0,0,"emily, lyndsey, (none), lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, lisa, carol, jenna, jane, ann, lily, bridget",0,0,2,12,2,Lisa,Lisa,Alice,,"Lily, Lisa, Alice",0,0,"rachel, alice, jenna, amy, emily, beth, lily, amanda, jane, sasha, jan, lindsey, sally, ann, carol, lisa, lyndsey, (none), bridget",0,0,5,13,1,Lisa,Lisa,(none),,"Lily, Alice, Lisa",0,0,"emily, lyndsey, (none), lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, lisa, carol, jenna, jane, ann, lily, bridget",0,0,11,14,2,Alice,Alice,Lisa,,"Amy, Jane, Alice",0,0,"carol, lily, emily, lindsey, amanda, sasha, bridget, jenna, amy, (none), lisa, jan, jane, beth, rachel, sally, ann, lyndsey, alice",0,0,2,15,2,Lisa,Lisa,Lisa,,"Lisa, Lily, Lisa",1,0,"emily, lyndsey, (none), lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, lisa, carol, jenna, jane, ann, lily, bridget",0,0.1,7,16,2,Lisa,Lisa,Lisa,,"Lily, Amy, Alice",1,0,"emily, lyndsey, (none), lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, lisa, carol, jenna, jane, ann, lily, bridget",0,0.1,12,17,2,Lisa,Lisa,Lisa,,"Alice, Lily, Alice",1,0,"emily, lyndsey, (none), lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, lisa, carol, jenna, jane, ann, lily, bridget",0,0.1,6,18,1,Lisa,Lisa,Alice,,"Lily, Lily, Lisa",0,0,"emily, lyndsey, (none), lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, lisa, carol, jenna, jane, ann, lily, bridget",0,-0.05,4,19,2,Lisa,Lisa,Lisa,,"Lisa, Alice, Alice",1,0,"alice, sasha, amanda, emily, lisa, rachel, beth, lindsey, amy, jane, ann, sally, carol, jan, bridget, lily, lyndsey, jenna, (none)",0,0.1,4,20,1,Lisa,Lisa,Lily,,"Lisa, Alice, Alice",0,0,"carol, lily, emily, lindsey, amanda, sasha, bridget, jenna, amy, (none), lisa, jan, jane, beth, rachel, sally, ann, lyndsey, alice",0,-0.05,6,21,1,Lisa,Lisa,Alice,,"Alice, Beth, Alice",0,0,"emily, lyndsey, (none), lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, lisa, carol, jenna, jane, ann, lily, bridget",0,-0.05,12,22,1,Lisa,Lisa,Lily,,"Alice, Alice, Lisa",0,0,"emily, lyndsey, (none), lindsey, beth, alice, rachel, amy, sally, sasha, jan, amanda, lisa, carol, jenna, jane, ann, lily, bridget",0,-0.05,3,23,1,Lisa,Lisa,Alice,,"Alice, Alice, Alice",0,0,"jan, bridget, rachel, lisa, sasha, sally, lindsey, jane, jenna, ann, emily, (none), beth, amy, amanda, carol, alice, lily, lyndsey",0,-0.05,11,24,2,Alice,Alice,Alice,,"Alice, Alice, Lisa",1,0,"(none), sally, lindsey, rachel, carol, jenna, beth, bridget, amy, emily, sasha, lyndsey, jane, jan, ann, lily, alice, amanda, lisa",0,0.1,7,25,1,Alice,Alice,Alice,,"Alice, Alice, Alice",1,0,"rachel, alice, jenna, amy, emily, beth, lily, amanda, jane, sasha, jan, lindsey, sally, ann, carol, lisa, lyndsey, (none), bridget",0,0.1,9,26,1,Alice,Alice,Lisa,,"Alice, Alice, Alice",0,0,"(none), sally, lindsey, rachel, carol, jenna, beth, bridget, amy, emily, sasha, lyndsey, jane, jan, ann, lily, alice, amanda, lisa",0,-0.05,3,27,2,Lisa,Lisa,Lisa,,"Alice, Alice, Lisa",1,0,"lily, lyndsey, alice, (none), lisa, amanda, jan, bridget, ann, amy, emily, beth, rachel, sally, carol, jenna, sasha, jane, lindsey",0,0.1,8,28,4,0,,0,2.67,0,1,1
